sample_id	pop_name
Manchu_Mudanjiang2622	Manchu_Heilongjiang
Manchu_Mudanjiang2623	Manchu_Heilongjiang
Manchu_Mudanjiang2627	Manchu_Heilongjiang
Manchu_Mudanjiang2630	Manchu_Heilongjiang
Manchu_Mudanjiang2637	Manchu_Heilongjiang
Manchu_Mudanjiang2645	Manchu_Heilongjiang
Manchu_Mudanjiang2654	Manchu_Heilongjiang
Manchu_Mudanjiang2657	Manchu_Heilongjiang
Manchu_Mudanjiang2677	Manchu_Heilongjiang
Manchu_Mudanjiang2700	Manchu_Heilongjiang
Manchu_Mudanjiang2729	Manchu_Heilongjiang
Manchu_Mudanjiang2732	Manchu_Heilongjiang
Manchu_Mudanjiang2734	Manchu_Heilongjiang
Manchu_Mudanjiang2749	Manchu_Heilongjiang
Manchu_Mudanjiang2750	Manchu_Heilongjiang
Manchu_Mudanjiang2760	Manchu_Heilongjiang
Manchu_Mudanjiang2773	Manchu_Heilongjiang
Manchu_Mudanjiang2780	Manchu_Heilongjiang
Manchu_Mudanjiang2787	Manchu_Heilongjiang
Manchu_Mudanjiang2796	Manchu_Heilongjiang
Manchu_Mudanjiang2807	Manchu_Heilongjiang
Manchu_Mudanjiang2818	Manchu_Heilongjiang
Manchu_Mudanjiang2819	Manchu_Heilongjiang
Manchu_Mudanjiang2878	Manchu_Heilongjiang
Manchu_Mudanjiang2883	Manchu_Heilongjiang
Manchu_Mudanjiang2897	Manchu_Heilongjiang
Manchu_Mudanjiang2903	Manchu_Heilongjiang
Manchu_Mudanjiang2920	Manchu_Heilongjiang
Manchu_Qiqihar2409	Manchu_Heilongjiang
Manchu_Qiqihar2426	Manchu_Heilongjiang
Manchu_Qiqihar2431	Manchu_Heilongjiang
Manchu_Qiqihar2432	Manchu_Heilongjiang
Manchu_Qiqihar2449	Manchu_Heilongjiang
Manchu_Qiqihar2451	Manchu_Heilongjiang
Manchu_Qiqihar2462	Manchu_Heilongjiang
Manchu_Qiqihar2479	Manchu_Heilongjiang
Manchu_Qiqihar2481	Manchu_Heilongjiang
Manchu_Qiqihar2493	Manchu_Heilongjiang
Manchu_Qiqihar2494	Manchu_Heilongjiang
Manchu_Qiqihar2518	Manchu_Heilongjiang
Manchu_Qiqihar2532	Manchu_Heilongjiang
Manchu_Qiqihar2534	Manchu_Heilongjiang
Manchu_Qiqihar2543	Manchu_Heilongjiang
Manchu_Qiqihar2551	Manchu_Heilongjiang
Manchu_Qiqihar2555	Manchu_Heilongjiang
Manchu_Qiqihar2560	Manchu_Heilongjiang
Manchu_Qiqihar2563	Manchu_Heilongjiang
Manchu_Qiqihar2572	Manchu_Heilongjiang
Manchu_Qiqihar2577	Manchu_Heilongjiang
Manchu_Qiqihar2586	Manchu_Heilongjiang
Manchu_Qiqihar2591	Manchu_Heilongjiang
Manchu_Qiqihar2593	Manchu_Heilongjiang
Manchu_Qiqihar2608	Manchu_Heilongjiang
Manchu_Qiqihar2613	Manchu_Heilongjiang
Manchu_Qiqihar2633	Manchu_Heilongjiang
Manchu_Qiqihar2635	Manchu_Heilongjiang
Manchu_Qiqihar2639	Manchu_Heilongjiang
Manchu_Qiqihar2658	Manchu_Heilongjiang
Manchu_Qiqihar2683	Manchu_Heilongjiang
Manchu_Qiqihar2688	Manchu_Heilongjiang
Manchu_Qiqihar2708	Manchu_Heilongjiang
Manchu_Qiqihar2709	Manchu_Heilongjiang
Manchu_Qiqihar2738	Manchu_Heilongjiang
Manchu_Qiqihar2740	Manchu_Heilongjiang
Manchu_Qiqihar2748	Manchu_Heilongjiang
Manchu_Qiqihar2752	Manchu_Heilongjiang
Manchu_Qiqihar2756	Manchu_Heilongjiang
Manchu_Qiqihar2758	Manchu_Heilongjiang
Manchu_Qiqihar2762	Manchu_Heilongjiang
Manchu_Qiqihar2770	Manchu_Heilongjiang
Manchu_Qiqihar2779	Manchu_Heilongjiang
Manchu_Qiqihar2781	Manchu_Heilongjiang
Manchu_Qiqihar2790	Manchu_Heilongjiang
Manchu_Qiqihar2838	Manchu_Heilongjiang
Manchu_Qiqihar2844	Manchu_Heilongjiang
Manchu_Qiqihar2848	Manchu_Heilongjiang
Manchu_Qiqihar2861	Manchu_Heilongjiang
Manchu_Qiqihar2868	Manchu_Heilongjiang
Manchu_Qiqihar2882	Manchu_Heilongjiang
Manchu_Qiqihar2889	Manchu_Heilongjiang
Manchu_Qiqihar2896	Manchu_Heilongjiang
Manchu_Qiqihar2906	Manchu_Heilongjiang
Manchu_Qitaihe2775	Manchu_Heilongjiang
Manchu_Qitaihe2794	Manchu_Heilongjiang
Manchu_Qitaihe2835	Manchu_Heilongjiang
Manchu_Qitaihe2840	Manchu_Heilongjiang
Manchu_Shuangyashan2486	Manchu_Heilongjiang
Manchu_Shuangyashan2500	Manchu_Heilongjiang
Manchu_Shuangyashan2544	Manchu_Heilongjiang
Manchu_Shuangyashan2663	Manchu_Heilongjiang
Manchu_Shuangyashan2687	Manchu_Heilongjiang
Manchu_Shuangyashan2707	Manchu_Heilongjiang
Manchu_Shuangyashan2759	Manchu_Heilongjiang
Manchu_Shuangyashan2786	Manchu_Heilongjiang
Manchu_Shuangyashan2815	Manchu_Heilongjiang
Manchu_Shuangyashan2859	Manchu_Heilongjiang
Manchu_Shuangyashan2908	Manchu_Heilongjiang
Manchu_Suihua2410	Manchu_Heilongjiang
Manchu_Suihua2413	Manchu_Heilongjiang
Manchu_Suihua2430	Manchu_Heilongjiang
Manchu_Suihua2435	Manchu_Heilongjiang
Manchu_Suihua2436	Manchu_Heilongjiang
Manchu_Suihua2456	Manchu_Heilongjiang
Manchu_Suihua2460	Manchu_Heilongjiang
Manchu_Suihua2463	Manchu_Heilongjiang
Manchu_Suihua2470	Manchu_Heilongjiang
Manchu_Suihua2475	Manchu_Heilongjiang
Manchu_Suihua2484	Manchu_Heilongjiang
Manchu_Suihua2489	Manchu_Heilongjiang
Manchu_Suihua2502	Manchu_Heilongjiang
Manchu_Suihua2505	Manchu_Heilongjiang
Manchu_Suihua2509	Manchu_Heilongjiang
Manchu_Suihua2513	Manchu_Heilongjiang
Manchu_Suihua2519	Manchu_Heilongjiang
Manchu_Suihua2542	Manchu_Heilongjiang
Manchu_Suihua2567	Manchu_Heilongjiang
Manchu_Suihua2581	Manchu_Heilongjiang
Manchu_Suihua2603	Manchu_Heilongjiang
Manchu_Suihua2615	Manchu_Heilongjiang
Manchu_Suihua2626	Manchu_Heilongjiang
Manchu_Suihua2632	Manchu_Heilongjiang
Manchu_Suihua2634	Manchu_Heilongjiang
Manchu_Suihua2638	Manchu_Heilongjiang
Manchu_Suihua2646	Manchu_Heilongjiang
Manchu_Suihua2647	Manchu_Heilongjiang
Manchu_Suihua2648	Manchu_Heilongjiang
Manchu_Suihua2650	Manchu_Heilongjiang
Manchu_Suihua2662	Manchu_Heilongjiang
Manchu_Suihua2676	Manchu_Heilongjiang
Manchu_Suihua2703	Manchu_Heilongjiang
Manchu_Suihua2704	Manchu_Heilongjiang
Manchu_Suihua2705	Manchu_Heilongjiang
Manchu_Suihua2710	Manchu_Heilongjiang
Manchu_Suihua2715	Manchu_Heilongjiang
Manchu_Suihua2716	Manchu_Heilongjiang
Manchu_Suihua2737	Manchu_Heilongjiang
Manchu_Suihua2754	Manchu_Heilongjiang
Manchu_Suihua2774	Manchu_Heilongjiang
Manchu_Suihua2778	Manchu_Heilongjiang
Manchu_Suihua2788	Manchu_Heilongjiang
Manchu_Suihua2793	Manchu_Heilongjiang
Manchu_Suihua2809	Manchu_Heilongjiang
Manchu_Suihua2810	Manchu_Heilongjiang
Manchu_Suihua2813	Manchu_Heilongjiang
Manchu_Suihua2814	Manchu_Heilongjiang
Manchu_Suihua2821	Manchu_Heilongjiang
Manchu_Suihua2834	Manchu_Heilongjiang
Manchu_Suihua2836	Manchu_Heilongjiang
Manchu_Suihua2842	Manchu_Heilongjiang
Manchu_Suihua2863	Manchu_Heilongjiang
Manchu_Suihua2865	Manchu_Heilongjiang
Manchu_Suihua2869	Manchu_Heilongjiang
Manchu_Suihua2884	Manchu_Heilongjiang
Manchu_Suihua2886	Manchu_Heilongjiang
Manchu_Suihua2887	Manchu_Heilongjiang
Manchu_Suihua2893	Manchu_Heilongjiang
Manchu_Suihua2899	Manchu_Heilongjiang
Manchu_Suihua2921	Manchu_Heilongjiang
Manchu_Yichun2629	Manchu_Heilongjiang
Manchu_Yichun2659	Manchu_Heilongjiang
Manchu_Yichun2696	Manchu_Heilongjiang
Manchu_Yichun2768	Manchu_Heilongjiang
Manchu_Yichun2803	Manchu_Heilongjiang
Manchu_Yichun2864	Manchu_Heilongjiang
Manchu_Yichun2873	Manchu_Heilongjiang
Manchu_Yichun2888	Manchu_Heilongjiang
Manchu_Yichun2922	Manchu_Heilongjiang
Manchu_Anyang2944	Manchu_Henan
Manchu_Anyang2954	Manchu_Henan
Manchu_Hebi2967	Manchu_Henan
Manchu_Kaifeng2933	Manchu_Henan
Manchu_Kaifeng2935	Manchu_Henan
Manchu_Kaifeng2942	Manchu_Henan
Manchu_Kaifeng2945	Manchu_Henan
Manchu_Kaifeng2963	Manchu_Henan
Manchu_Kaifeng2964	Manchu_Henan
Manchu_Kaifeng2969	Manchu_Henan
Manchu_Kaifeng2970	Manchu_Henan
Manchu_Luohe2926	Manchu_Henan
Manchu_Luohe2946	Manchu_Henan
Manchu_Luoyang2928	Manchu_Henan
Manchu_Luoyang2940	Manchu_Henan
Manchu_Luoyang2953	Manchu_Henan
Manchu_Luoyang2957	Manchu_Henan
Manchu_Luoyang2958	Manchu_Henan
Manchu_Nanyang2934	Manchu_Henan
Manchu_Nanyang2937	Manchu_Henan
Manchu_Nanyang2938	Manchu_Henan
Manchu_Nanyang2950	Manchu_Henan
Manchu_Nanyang2968	Manchu_Henan
Manchu_Nanyang2975	Manchu_Henan
Manchu_Puyang2924	Manchu_Henan
Manchu_Puyang2951	Manchu_Henan
Manchu_Puyang2960	Manchu_Henan
Manchu_Shangqiu2948	Manchu_Henan
Manchu_Shangqiu2955	Manchu_Henan
Manchu_Shangqiu2959	Manchu_Henan
Manchu_Shangqiu2965	Manchu_Henan
Manchu_Xinxiang2952	Manchu_Henan
Manchu_Xinxiang2973	Manchu_Henan
Manchu_Xinxiang2976	Manchu_Henan
Manchu_Xinyang2927	Manchu_Henan
Manchu_Xinyang2936	Manchu_Henan
Manchu_Xinyang2939	Manchu_Henan
Manchu_Xinyang2947	Manchu_Henan
Manchu_Zhengzhou2925	Manchu_Henan
Manchu_Zhengzhou2929	Manchu_Henan
Manchu_Zhengzhou2930	Manchu_Henan
Manchu_Zhengzhou2931	Manchu_Henan
Manchu_Zhengzhou2932	Manchu_Henan
Manchu_Zhengzhou2941	Manchu_Henan
Manchu_Zhengzhou2949	Manchu_Henan
Manchu_Zhengzhou2961	Manchu_Henan
Manchu_Zhengzhou2962	Manchu_Henan
Manchu_Zhengzhou2966	Manchu_Henan
Manchu_Zhengzhou2971	Manchu_Henan
Manchu_Zhengzhou2972	Manchu_Henan
Manchu_Zhengzhou2974	Manchu_Henan
Manchu_Zhoukou2956	Manchu_Henan
Manchu_Zhumadian2943	Manchu_Henan
Manchu_Huangshi2990	Manchu_Hubei
Manchu_Huangshi2991	Manchu_Hubei
Manchu_Hubei2978	Manchu_Hubei
Manchu_Jingmen3009	Manchu_Hubei
Manchu_Jingzhou2979	Manchu_Hubei
Manchu_Jingzhou2980	Manchu_Hubei
Manchu_Jingzhou2981	Manchu_Hubei
Manchu_Jingzhou2984	Manchu_Hubei
Manchu_Jingzhou2985	Manchu_Hubei
Manchu_Jingzhou2987	Manchu_Hubei
Manchu_Jingzhou2993	Manchu_Hubei
Manchu_Jingzhou2997	Manchu_Hubei
Manchu_Jingzhou2999	Manchu_Hubei
Manchu_Jingzhou3002	Manchu_Hubei
Manchu_Jingzhou3006	Manchu_Hubei
Manchu_Jingzhou3007	Manchu_Hubei
Manchu_Jingzhou3008	Manchu_Hubei
Manchu_Jingzhou3010	Manchu_Hubei
Manchu_Shiyan2992	Manchu_Hubei
Manchu_Wuhan2982	Manchu_Hubei
Manchu_Wuhan2983	Manchu_Hubei
Manchu_Wuhan2988	Manchu_Hubei
Manchu_Wuhan2989	Manchu_Hubei
Manchu_Wuhan2994	Manchu_Hubei
Manchu_Wuhan2996	Manchu_Hubei
Manchu_Wuhan3004	Manchu_Hubei
Manchu_Wuhan3005	Manchu_Hubei
Manchu_Xiangyang2995	Manchu_Hubei
Manchu_Xiaogan2998	Manchu_Hubei
Manchu_Yichang2986	Manchu_Hubei
Manchu_Yichang3000	Manchu_Hubei
Manchu_Yichang3001	Manchu_Hubei
Manchu_Yichang3003	Manchu_Hubei
Manchu_Changde3013	Manchu_Hunan
Manchu_Changde3021	Manchu_Hunan
Manchu_Changsha3022	Manchu_Hunan
Manchu_Changsha3024	Manchu_Hunan
Manchu_Changsha3025	Manchu_Hunan
Manchu_Changsha3026	Manchu_Hunan
Manchu_Hengyang3017	Manchu_Hunan
Manchu_Shaoyang3015	Manchu_Hunan
Manchu_Shaoyang3019	Manchu_Hunan
Manchu_Shaoyang3029	Manchu_Hunan
Manchu_Shaoyang3030	Manchu_Hunan
Manchu_Xiangtan3016	Manchu_Hunan
Manchu_Xiangtan3023	Manchu_Hunan
Manchu_Xiangxi3028	Manchu_Hunan
Manchu_Yiyang3018	Manchu_Hunan
Manchu_Yiyang3027	Manchu_Hunan
Manchu_Yongzhou3012	Manchu_Hunan
Manchu_Yongzhou3020	Manchu_Hunan
Manchu_Zhuzhou3011	Manchu_Hunan
Manchu_Zhuzhou3014	Manchu_Hunan
Manchu_Baotou3061	Manchu_InnerMongolia
Manchu_Baotou3084	Manchu_InnerMongolia
Manchu_Baotou3091	Manchu_InnerMongolia
Manchu_Baotou3095	Manchu_InnerMongolia
Manchu_Baotou3099	Manchu_InnerMongolia
Manchu_Baotou3104	Manchu_InnerMongolia
Manchu_Baotou3112	Manchu_InnerMongolia
Manchu_Baotou3127	Manchu_InnerMongolia
Manchu_Baotou3129	Manchu_InnerMongolia
Manchu_Baotou3141	Manchu_InnerMongolia
Manchu_Baotou3152	Manchu_InnerMongolia
Manchu_Baotou3160	Manchu_InnerMongolia
Manchu_Baotou3165	Manchu_InnerMongolia
Manchu_Baotou3168	Manchu_InnerMongolia
Manchu_Baotou3171	Manchu_InnerMongolia
Manchu_Baotou3174	Manchu_InnerMongolia
Manchu_Baotou3176	Manchu_InnerMongolia
Manchu_Baotou3180	Manchu_InnerMongolia
Manchu_Bayannur3086	Manchu_InnerMongolia
Manchu_Bayannur3105	Manchu_InnerMongolia
Manchu_Bayannur3132	Manchu_InnerMongolia
Manchu_Bayannur3155	Manchu_InnerMongolia
Manchu_Bayannur3169	Manchu_InnerMongolia
Manchu_Bayannur3188	Manchu_InnerMongolia
Manchu_Bayannur3194	Manchu_InnerMongolia
Manchu_Chifeng3031	Manchu_InnerMongolia
Manchu_Chifeng3032	Manchu_InnerMongolia
Manchu_Chifeng3033	Manchu_InnerMongolia
Manchu_Chifeng3035	Manchu_InnerMongolia
Manchu_Chifeng3038	Manchu_InnerMongolia
Manchu_Chifeng3039	Manchu_InnerMongolia
Manchu_Chifeng3040	Manchu_InnerMongolia
Manchu_Chifeng3042	Manchu_InnerMongolia
Manchu_Chifeng3045	Manchu_InnerMongolia
Manchu_Chifeng3048	Manchu_InnerMongolia
Manchu_Chifeng3058	Manchu_InnerMongolia
Manchu_Chifeng3077	Manchu_InnerMongolia
Manchu_Chifeng3078	Manchu_InnerMongolia
Manchu_Chifeng3079	Manchu_InnerMongolia
Manchu_Chifeng3087	Manchu_InnerMongolia
Manchu_Chifeng3088	Manchu_InnerMongolia
Manchu_Chifeng3093	Manchu_InnerMongolia
Manchu_Chifeng3100	Manchu_InnerMongolia
Manchu_Chifeng3101	Manchu_InnerMongolia
Manchu_Chifeng3110	Manchu_InnerMongolia
Manchu_Chifeng3120	Manchu_InnerMongolia
Manchu_Chifeng3121	Manchu_InnerMongolia
Manchu_Chifeng3125	Manchu_InnerMongolia
Manchu_Chifeng3131	Manchu_InnerMongolia
Manchu_Chifeng3136	Manchu_InnerMongolia
Manchu_Chifeng3140	Manchu_InnerMongolia
Manchu_Chifeng3175	Manchu_InnerMongolia
Manchu_Chifeng3177	Manchu_InnerMongolia
Manchu_Chifeng3186	Manchu_InnerMongolia
Manchu_Chifeng3187	Manchu_InnerMongolia
Manchu_Chifeng3190	Manchu_InnerMongolia
Manchu_Hinggan3046	Manchu_InnerMongolia
Manchu_Hinggan3049	Manchu_InnerMongolia
Manchu_Hinggan3081	Manchu_InnerMongolia
Manchu_Hinggan3092	Manchu_InnerMongolia
Manchu_Hinggan3097	Manchu_InnerMongolia
Manchu_Hinggan3107	Manchu_InnerMongolia
Manchu_Hinggan3116	Manchu_InnerMongolia
Manchu_Hinggan3122	Manchu_InnerMongolia
Manchu_Hinggan3123	Manchu_InnerMongolia
Manchu_Hinggan3138	Manchu_InnerMongolia
Manchu_Hinggan3142	Manchu_InnerMongolia
Manchu_Hinggan3145	Manchu_InnerMongolia
Manchu_Hinggan3184	Manchu_InnerMongolia
Manchu_Hinggan3192	Manchu_InnerMongolia
Manchu_Hinggan3193	Manchu_InnerMongolia
Manchu_Hohhot3051	Manchu_InnerMongolia
Manchu_Hohhot3056	Manchu_InnerMongolia
Manchu_Hohhot3057	Manchu_InnerMongolia
Manchu_Hohhot3065	Manchu_InnerMongolia
Manchu_Hohhot3069	Manchu_InnerMongolia
Manchu_Hohhot3082	Manchu_InnerMongolia
Manchu_Hohhot3103	Manchu_InnerMongolia
Manchu_Hohhot3109	Manchu_InnerMongolia
Manchu_Hohhot3113	Manchu_InnerMongolia
Manchu_Hohhot3115	Manchu_InnerMongolia
Manchu_Hohhot3119	Manchu_InnerMongolia
Manchu_Hohhot3134	Manchu_InnerMongolia
Manchu_Hohhot3137	Manchu_InnerMongolia
Manchu_Hohhot3144	Manchu_InnerMongolia
Manchu_Hohhot3150	Manchu_InnerMongolia
Manchu_Hohhot3151	Manchu_InnerMongolia
Manchu_Hohhot3154	Manchu_InnerMongolia
Manchu_Hohhot3161	Manchu_InnerMongolia
Manchu_Hohhot3162	Manchu_InnerMongolia
Manchu_Hohhot3163	Manchu_InnerMongolia
Manchu_Hohhot3172	Manchu_InnerMongolia
Manchu_Hohhot3173	Manchu_InnerMongolia
Manchu_Hohhot3185	Manchu_InnerMongolia
Manchu_Hohhot3191	Manchu_InnerMongolia
Manchu_Hulunbuir3036	Manchu_InnerMongolia
Manchu_Hulunbuir3044	Manchu_InnerMongolia
Manchu_Hulunbuir3047	Manchu_InnerMongolia
Manchu_Hulunbuir3050	Manchu_InnerMongolia
Manchu_Hulunbuir3054	Manchu_InnerMongolia
Manchu_Hulunbuir3066	Manchu_InnerMongolia
Manchu_Hulunbuir3068	Manchu_InnerMongolia
Manchu_Hulunbuir3070	Manchu_InnerMongolia
Manchu_Hulunbuir3072	Manchu_InnerMongolia
Manchu_Hulunbuir3083	Manchu_InnerMongolia
Manchu_Hulunbuir3090	Manchu_InnerMongolia
Manchu_Hulunbuir3098	Manchu_InnerMongolia
Manchu_Hulunbuir3106	Manchu_InnerMongolia
Manchu_Hulunbuir3117	Manchu_InnerMongolia
Manchu_Hulunbuir3126	Manchu_InnerMongolia
Manchu_Hulunbuir3130	Manchu_InnerMongolia
Manchu_Hulunbuir3135	Manchu_InnerMongolia
Manchu_Hulunbuir3139	Manchu_InnerMongolia
Manchu_Hulunbuir3143	Manchu_InnerMongolia
Manchu_Hulunbuir3148	Manchu_InnerMongolia
Manchu_Hulunbuir3149	Manchu_InnerMongolia
Manchu_Hulunbuir3157	Manchu_InnerMongolia
Manchu_Hulunbuir3164	Manchu_InnerMongolia
Manchu_Hulunbuir3166	Manchu_InnerMongolia
Manchu_Hulunbuir3167	Manchu_InnerMongolia
Manchu_Hulunbuir3170	Manchu_InnerMongolia
Manchu_Hulunbuir3178	Manchu_InnerMongolia
Manchu_Hulunbuir3179	Manchu_InnerMongolia
Manchu_Hulunbuir3181	Manchu_InnerMongolia
Manchu_Hulunbuir3183	Manchu_InnerMongolia
Manchu_Ordos3041	Manchu_InnerMongolia
Manchu_Ordos3074	Manchu_InnerMongolia
Manchu_Ordos3182	Manchu_InnerMongolia
Manchu_Tongliao3043	Manchu_InnerMongolia
Manchu_Tongliao3052	Manchu_InnerMongolia
Manchu_Tongliao3055	Manchu_InnerMongolia
Manchu_Tongliao3064	Manchu_InnerMongolia
Manchu_Tongliao3067	Manchu_InnerMongolia
Manchu_Tongliao3071	Manchu_InnerMongolia
Manchu_Tongliao3075	Manchu_InnerMongolia
Manchu_Tongliao3076	Manchu_InnerMongolia
Manchu_Tongliao3089	Manchu_InnerMongolia
Manchu_Tongliao3096	Manchu_InnerMongolia
Manchu_Tongliao3102	Manchu_InnerMongolia
Manchu_Tongliao3108	Manchu_InnerMongolia
Manchu_Tongliao3111	Manchu_InnerMongolia
Manchu_Tongliao3114	Manchu_InnerMongolia
Manchu_Tongliao3118	Manchu_InnerMongolia
Manchu_Tongliao3128	Manchu_InnerMongolia
Manchu_Tongliao3146	Manchu_InnerMongolia
Manchu_Tongliao3147	Manchu_InnerMongolia
Manchu_Tongliao3159	Manchu_InnerMongolia
Manchu_Tongliao3189	Manchu_InnerMongolia
Manchu_Ulanqab3034	Manchu_InnerMongolia
Manchu_Ulanqab3053	Manchu_InnerMongolia
Manchu_Ulanqab3059	Manchu_InnerMongolia
Manchu_Ulanqab3080	Manchu_InnerMongolia
Manchu_Ulanqab3085	Manchu_InnerMongolia
Manchu_Ulanqab3124	Manchu_InnerMongolia
Manchu_Ulanqab3133	Manchu_InnerMongolia
Manchu_XilinGol3060	Manchu_InnerMongolia
Manchu_XilinGol3062	Manchu_InnerMongolia
Manchu_XilinGol3063	Manchu_InnerMongolia
Manchu_XilinGol3073	Manchu_InnerMongolia
Manchu_XilinGol3094	Manchu_InnerMongolia
Manchu_XilinGol3153	Manchu_InnerMongolia
Manchu_XilinGol3156	Manchu_InnerMongolia
Manchu_XilinGol3158	Manchu_InnerMongolia
Manchu_Changzhou3222	Manchu_Jiangsu
Manchu_Changzhou3227	Manchu_Jiangsu
Manchu_Changzhou3231	Manchu_Jiangsu
Manchu_Changzhou3250	Manchu_Jiangsu
Manchu_Changzhou3254	Manchu_Jiangsu
Manchu_HuaiAn3215	Manchu_Jiangsu
Manchu_HuaiAn3260	Manchu_Jiangsu
Manchu_Nanjing3197	Manchu_Jiangsu
Manchu_Nanjing3199	Manchu_Jiangsu
Manchu_Nanjing3208	Manchu_Jiangsu
Manchu_Nanjing3211	Manchu_Jiangsu
Manchu_Nanjing3216	Manchu_Jiangsu
Manchu_Nanjing3228	Manchu_Jiangsu
Manchu_Nanjing3232	Manchu_Jiangsu
Manchu_Nanjing3234	Manchu_Jiangsu
Manchu_Nanjing3241	Manchu_Jiangsu
Manchu_Nanjing3242	Manchu_Jiangsu
Manchu_Nanjing3243	Manchu_Jiangsu
Manchu_Nanjing3249	Manchu_Jiangsu
Manchu_Nanjing3251	Manchu_Jiangsu
Manchu_Nanjing3258	Manchu_Jiangsu
Manchu_Nanjing3261	Manchu_Jiangsu
Manchu_Nanjing3262	Manchu_Jiangsu
Manchu_Nanjing3263	Manchu_Jiangsu
Manchu_Nanjing3265	Manchu_Jiangsu
Manchu_Nanjing3269	Manchu_Jiangsu
Manchu_Nanjing3271	Manchu_Jiangsu
Manchu_Nantong3196	Manchu_Jiangsu
Manchu_Nantong3203	Manchu_Jiangsu
Manchu_Nantong3244	Manchu_Jiangsu
Manchu_Nantong3257	Manchu_Jiangsu
Manchu_Nantong3264	Manchu_Jiangsu
Manchu_Nantong3266	Manchu_Jiangsu
Manchu_Suqian3240	Manchu_Jiangsu
Manchu_Suzhou3210	Manchu_Jiangsu
Manchu_Suzhou3214	Manchu_Jiangsu
Manchu_Suzhou3245	Manchu_Jiangsu
Manchu_Suzhou3248	Manchu_Jiangsu
Manchu_Taizhou3204	Manchu_Jiangsu
Manchu_Taizhou3206	Manchu_Jiangsu
Manchu_Taizhou3223	Manchu_Jiangsu
Manchu_Taizhou3224	Manchu_Jiangsu
Manchu_Taizhou3270	Manchu_Jiangsu
Manchu_Wuxi3198	Manchu_Jiangsu
Manchu_Wuxi3201	Manchu_Jiangsu
Manchu_Wuxi3205	Manchu_Jiangsu
Manchu_Wuxi3209	Manchu_Jiangsu
Manchu_Wuxi3213	Manchu_Jiangsu
Manchu_Wuxi3220	Manchu_Jiangsu
Manchu_Wuxi3230	Manchu_Jiangsu
Manchu_Wuxi3233	Manchu_Jiangsu
Manchu_Wuxi3235	Manchu_Jiangsu
Manchu_Wuxi3239	Manchu_Jiangsu
Manchu_Wuxi3255	Manchu_Jiangsu
Manchu_Wuxi3268	Manchu_Jiangsu
Manchu_Wuxi3272	Manchu_Jiangsu
Manchu_Xuzhou3195	Manchu_Jiangsu
Manchu_Xuzhou3218	Manchu_Jiangsu
Manchu_Xuzhou3226	Manchu_Jiangsu
Manchu_Xuzhou3229	Manchu_Jiangsu
Manchu_Xuzhou3237	Manchu_Jiangsu
Manchu_Yancheng3200	Manchu_Jiangsu
Manchu_Yancheng3221	Manchu_Jiangsu
Manchu_Yancheng3247	Manchu_Jiangsu
Manchu_Yancheng3253	Manchu_Jiangsu
Manchu_Yancheng3259	Manchu_Jiangsu
Manchu_Yangzhou3207	Manchu_Jiangsu
Manchu_Yangzhou3212	Manchu_Jiangsu
Manchu_Yangzhou3219	Manchu_Jiangsu
Manchu_Yangzhou3225	Manchu_Jiangsu
Manchu_Yangzhou3236	Manchu_Jiangsu
Manchu_Yangzhou3246	Manchu_Jiangsu
Manchu_Yangzhou3256	Manchu_Jiangsu
Manchu_Yangzhou3267	Manchu_Jiangsu
Manchu_Zhenjiang3202	Manchu_Jiangsu
Manchu_Zhenjiang3217	Manchu_Jiangsu
Manchu_Zhenjiang3238	Manchu_Jiangsu
Manchu_Zhenjiang3252	Manchu_Jiangsu
Manchu_Baicheng3320	Manchu_Jilin
Manchu_Baicheng3327	Manchu_Jilin
Manchu_Baicheng3332	Manchu_Jilin
Manchu_Baicheng3359	Manchu_Jilin
Manchu_Baicheng3366	Manchu_Jilin
Manchu_Baicheng3370	Manchu_Jilin
Manchu_Baicheng3374	Manchu_Jilin
Manchu_Baicheng3383	Manchu_Jilin
Manchu_Baicheng3403	Manchu_Jilin
Manchu_Baicheng3410	Manchu_Jilin
Manchu_Baicheng3420	Manchu_Jilin
Manchu_Baicheng3421	Manchu_Jilin
Manchu_Baicheng3456	Manchu_Jilin
Manchu_Baicheng3477	Manchu_Jilin
Manchu_Baicheng3489	Manchu_Jilin
Manchu_Baicheng3494	Manchu_Jilin
Manchu_Baicheng3533	Manchu_Jilin
Manchu_Baicheng3541	Manchu_Jilin
Manchu_Baicheng3561	Manchu_Jilin
Manchu_Baicheng3583	Manchu_Jilin
Manchu_Baicheng3603	Manchu_Jilin
Manchu_Baicheng3621	Manchu_Jilin
Manchu_Baicheng3634	Manchu_Jilin
Manchu_Baicheng3662	Manchu_Jilin
Manchu_Baicheng3698	Manchu_Jilin
Manchu_Baicheng3785	Manchu_Jilin
Manchu_Baishan3285	Manchu_Jilin
Manchu_Baishan3379	Manchu_Jilin
Manchu_Baishan3404	Manchu_Jilin
Manchu_Baishan3429	Manchu_Jilin
Manchu_Baishan3463	Manchu_Jilin
Manchu_Baishan3490	Manchu_Jilin
Manchu_Baishan3567	Manchu_Jilin
Manchu_Baishan3592	Manchu_Jilin
Manchu_Baishan3605	Manchu_Jilin
Manchu_Baishan3649	Manchu_Jilin
Manchu_Baishan3671	Manchu_Jilin
Manchu_Baishan3707	Manchu_Jilin
Manchu_Baishan3712	Manchu_Jilin
