"SampleID"	"Haplogroup"	"Rank"	"Quality"	"Range"
"111-1931-0577"	"N9a1"	"1"	"0.9790"	"1-16569"
"111-1931-0584"	"M8a3"	"1"	"0.9495"	"1-16569"
"111-1931-0607"	"D4e3"	"1"	"0.9711"	"1-16569"
"111-1931-0614"	"C4a2c"	"1"	"0.9199"	"1-16569"
"111-1931-0621"	"F1e4"	"1"	"0.9351"	"1-16569"
"111-1931-0638"	"A5b1a1"	"1"	"0.9296"	"1-16569"
"111-1931-0645"	"D4a3b"	"1"	"0.9339"	"1-16569"
"111-1931-0652"	"M74a"	"1"	"0.9626"	"1-16569"
"111-1931-0669"	"A34"	"1"	"0.9140"	"1-16569"
"111-1931-0676"	"F3a1a"	"1"	"0.8950"	"1-16569"
"111-1931-0683"	"F1a2a"	"1"	"0.9001"	"1-16569"
"111-1931-0690"	"G2a1g"	"1"	"0.9592"	"1-16569"
"111-1931-0720"	"M10a1a1a"	"1"	"0.9492"	"1-16569"
"111-1931-0737"	"F2i"	"1"	"1.0000"	"1-16569"
"111-1931-0744"	"F2a"	"1"	"0.9208"	"1-16569"
"111-1931-0768"	"D4e1a3"	"1"	"0.9630"	"1-16569"
"111-1931-0775"	"F2i"	"1"	"0.9958"	"1-16569"
"111-1931-0782"	"B4a4"	"1"	"0.9003"	"1-16569"
"111-1931-0805"	"C7a1c"	"1"	"0.9924"	"1-16569"
"111-1931-0829"	"N9a3"	"1"	"0.9074"	"1-16569"
"111-1931-0836"	"B4c1b2"	"1"	"0.8508"	"1-16569"
"111-1931-0843"	"B4f1"	"1"	"0.9595"	"1-16569"
"111-1931-0850"	"M7c1"	"1"	"0.9132"	"1-16569"
"111-1931-0867"	"D5b1b"	"1"	"0.9655"	"1-16569"
"111-1931-0874"	"F3b2"	"1"	"0.9116"	"1-16569"
"111-1931-0898"	"M8a2a"	"1"	"0.9705"	"1-16569"
"111-1931-0904"	"B4h"	"1"	"0.7669"	"1-16569"
"111-1931-0911"	"D5a3a1"	"1"	"0.9392"	"1-16569"
"111-1931-0935"	"N9a1"	"1"	"0.9307"	"1-16569"
"111-1931-0942"	"F1b1c1"	"1"	"0.9781"	"1-16569"
"111-1931-0959"	"D5c1"	"1"	"0.8968"	"1-16569"
"111-1931-0966"	"D4b2b6"	"1"	"0.9500"	"1-16569"
"111-1931-0973"	"B4b1a2"	"1"	"0.7963"	"1-16569"
"111-1931-0980"	"N9a1a"	"1"	"0.9575"	"1-16569"
"111-1931-0997"	"M10a1a1b1"	"1"	"0.9218"	"1-16569"
"111-1931-1000"	"M7b1a1"	"1"	"0.9738"	"1-16569"
"111-1931-1024"	"D4c2a"	"1"	"0.9684"	"1-16569"
"111-1931-1048"	"R11a"	"1"	"0.8004"	"1-16569"
"111-1931-1055"	"C7a1"	"1"	"0.9499"	"1-16569"
"111-1931-1062"	"A15c"	"1"	"0.9180"	"1-16569"
"111-1931-1079"	"C7a"	"1"	"0.9427"	"1-16569"
"111-1931-1086"	"A13"	"1"	"0.8848"	"1-16569"
"111-1931-1109"	"M8a3"	"1"	"0.9842"	"1-16569"
"111-1931-1116"	"G2a1f1"	"1"	"0.9533"	"1-16569"
"111-1931-1123"	"D4h1"	"1"	"0.9330"	"1-16569"
"111-1931-1130"	"D4b1a2a"	"1"	"0.9202"	"1-16569"
"111-1931-1154"	"D4g2a1"	"1"	"0.9488"	"1-16569"
"111-1931-1161"	"G2a2"	"1"	"0.9428"	"1-16569"
"111-1931-1192"	"R11a"	"1"	"0.7755"	"1-16569"
"111-1931-1239"	"M8a3"	"1"	"0.9579"	"1-16569"
"111-1931-1253"	"B4a"	"1"	"0.8300"	"1-16569"
"111-1931-1284"	"F1a1a"	"1"	"0.9578"	"1-16569"
"111-1931-1291"	"F1a1"	"1"	"0.9319"	"1-16569"
"111-1931-1321"	"D2"	"1"	"0.9611"	"1-16569"
"111-1931-1352"	"C7a"	"1"	"0.9679"	"1-16569"
"111-1931-1376"	"F1a1c"	"1"	"1.0000"	"1-16569"
"111-1931-1383"	"B4_C16261T"	"1"	"0.8574"	"1-16569"
"111-1931-1437"	"D4b2b"	"1"	"0.9376"	"1-16569"
"111-1931-1444"	"B4h"	"1"	"0.7820"	"1-16569"
"111-1931-1451"	"D4g2"	"1"	"0.9365"	"1-16569"
"111-1931-1475"	"D2"	"1"	"0.9765"	"1-16569"
"111-1931-1482"	"M9a1a1c1a"	"1"	"0.9607"	"1-16569"
"111-1931-1499"	"B5b2a2a2"	"1"	"0.9464"	"1-16569"
"111-1931-1529"	"B4c1b2a"	"1"	"0.8527"	"1-16569"
"111-1931-1543"	"N9a10e"	"1"	"0.9324"	"1-16569"
"111-1931-1550"	"C7a"	"1"	"0.9825"	"1-16569"
"111-1931-1567"	"B4a1c1a"	"1"	"0.8162"	"1-16569"
"111-1931-1574"	"M7c1a1b"	"1"	"0.9294"	"1-16569"
"111-1931-1581"	"G2a'c'd'e'f"	"1"	"0.8485"	"1-16569"
"111-1931-1598"	"F3a1"	"1"	"0.9315"	"1-16569"
"111-1931-1611"	"A15a"	"1"	"0.8974"	"1-16569"
"111-1931-1628"	"D5a2a1b"	"1"	"0.9401"	"1-16569"
"111-1931-1642"	"M10a1a"	"1"	"0.9496"	"1-16569"
"111-1931-1659"	"D4b2b2b"	"1"	"0.9433"	"1-16569"
"111-1931-1673"	"M7b1a1"	"1"	"0.9286"	"1-16569"
"111-1931-1697"	"M10a1a1a"	"1"	"0.9171"	"1-16569"
"111-1931-1703"	"B4b1a"	"1"	"0.8267"	"1-16569"
"111-1931-1710"	"M9a1a1c1a"	"1"	"0.9924"	"1-16569"
"111-1931-1727"	"G2d"	"1"	"0.9605"	"1-16569"
"111-1931-1741"	"F2g"	"1"	"0.9546"	"1-16569"
"111-1931-1758"	"D4o1"	"1"	"0.9317"	"1-16569"
"111-1931-1765"	"D4a3b2"	"1"	"0.9576"	"1-16569"
"111-1931-1796"	"D4b2"	"1"	"0.9484"	"1-16569"
"111-1931-1833"	"B4c1b2d"	"1"	"0.8412"	"1-16569"
"111-1931-1857"	"D5a2a1_C16172T"	"1"	"0.9593"	"1-16569"
"111-1931-1871"	"C7a1c"	"1"	"0.9420"	"1-16569"
"111-1931-1895"	"D4"	"1"	"0.9139"	"1-16569"
"111-1931-1918"	"D5b1b"	"1"	"0.9461"	"1-16569"
"111-1931-1956"	"D4g2b"	"1"	"0.9517"	"1-16569"
"111-1931-2007"	"M61b"	"1"	"0.9351"	"1-16569"
"111-1931-2014"	"U4a"	"1"	"0.8776"	"1-16569"
"111-1931-2038"	"M7b1a1h"	"1"	"0.9088"	"1-16569"
"111-1931-2052"	"A25"	"1"	"0.9625"	"1-16569"
"111-1931-2069"	"G2a_T152C"	"1"	"0.9085"	"1-16569"
"111-1931-2076"	"A14"	"1"	"0.9276"	"1-16569"
"111-1931-2090"	"B5a2"	"1"	"0.8481"	"1-16569"
"111-1931-2106"	"Z3d"	"1"	"0.9697"	"1-16569"
"111-1931-2113"	"C4a2d"	"1"	"0.9793"	"1-16569"
"111-1931-2168"	"C4a2a1"	"1"	"0.9530"	"1-16569"
"111-1931-2175"	"M20"	"1"	"0.9818"	"1-16569"
"111-1931-2199"	"B5b1b"	"1"	"0.9123"	"1-16569"
"111-1931-2205"	"D4"	"1"	"0.8722"	"1-16569"
"111-1931-2212"	"M7c1a"	"1"	"0.9121"	"1-16569"
"111-1931-2236"	"B4d1'2'3"	"1"	"0.8817"	"1-16569"
"111-1931-2250"	"D5b1b"	"1"	"0.9464"	"1-16569"
"111-1931-2267"	"F1a1"	"1"	"0.8928"	"1-16569"
"111-1931-2274"	"D5b1b"	"1"	"0.9544"	"1-16569"
"111-1931-2298"	"F2b1"	"1"	"0.9356"	"1-16569"
"111-1931-2342"	"F1a3"	"1"	"0.9602"	"1-16569"
"111-1931-2359"	"D5a2a_T16092C"	"1"	"0.9400"	"1-16569"
"111-1931-2373"	"B4a4"	"1"	"0.8632"	"1-16569"
"111-1931-2380"	"N9a1"	"1"	"1.0000"	"1-16569"
"111-1931-2403"	"C7a1"	"1"	"0.9399"	"1-16569"
"111-1931-2410"	"F1a1c"	"1"	"0.9527"	"1-16569"
"111-1931-2427"	"F1f"	"1"	"0.9397"	"1-16569"
"111-1931-2434"	"R19"	"1"	"0.8120"	"1-16569"
"111-1931-2472"	"M7b1a1"	"1"	"0.9493"	"1-16569"
"111-1931-2489"	"M9a1a1"	"1"	"0.9678"	"1-16569"
"111-1931-2496"	"D5a2a1"	"1"	"0.9234"	"1-16569"
"111-1931-2502"	"Y1b1"	"1"	"0.9009"	"1-16569"
"111-1931-2519"	"A14"	"1"	"0.8711"	"1-16569"
"111-1931-2601"	"D4"	"1"	"0.8514"	"1-16569"
"111-1931-2618"	"B4c1b2"	"1"	"0.8504"	"1-16569"
"111-1931-2625"	"N9a1"	"1"	"0.9706"	"1-16569"
"111-1931-2649"	"F1f"	"1"	"0.9454"	"1-16569"
"111-1931-2656"	"B4a1c1a"	"1"	"0.8162"	"1-16569"
"111-1931-2687"	"A_T152C_T16362C"	"1"	"0.9386"	"1-16569"
"111-1931-2694"	"D4h1d"	"1"	"0.9704"	"1-16569"
"111-1931-2700"	"A_T152C_T16362C"	"1"	"0.9265"	"1-16569"
"111-1931-2724"	"B4a4"	"1"	"0.8307"	"1-16569"
"111-1931-2731"	"D4a3b2"	"1"	"0.9608"	"1-16569"
"111-1931-2762"	"M11b2"	"1"	"0.9745"	"1-16569"
"111-1931-2779"	"A_T152C_T16362C"	"1"	"0.8822"	"1-16569"
"111-1931-2786"	"F2a1"	"1"	"0.9909"	"1-16569"
"111-1931-2793"	"D4g2"	"1"	"0.9642"	"1-16569"
"111-1931-2830"	"A_T152C_T16362C"	"1"	"0.8819"	"1-16569"
"111-1931-2861"	"A_T152C_T16362C"	"1"	"0.9261"	"1-16569"
"111-1931-2892"	"B5a1c1a"	"1"	"0.9928"	"1-16569"
"111-1931-2939"	"B4d1'2'3"	"1"	"0.7961"	"1-16569"
"111-1931-2953"	"F1d"	"1"	"0.9793"	"1-16569"
"111-1931-2960"	"D5b1b2"	"1"	"0.9964"	"1-16569"
"111-1931-2984"	"D4"	"1"	"0.9786"	"1-16569"
"111-1931-2991"	"M8a2e"	"1"	"0.9613"	"1-16569"
"111-1931-3004"	"D4"	"1"	"0.8852"	"1-16569"
"111-1931-3028"	"B4b1"	"1"	"0.8488"	"1-16569"
"111-1931-3035"	"G1a1"	"1"	"0.9774"	"1-16569"
"111-1931-3059"	"D5b1c"	"1"	"0.9079"	"1-16569"
"111-1931-3073"	"G1a2'3"	"1"	"0.9362"	"1-16569"
"111-1931-3080"	"D4e1a3"	"1"	"0.9799"	"1-16569"
"111-1931-3103"	"D4j1"	"1"	"0.9212"	"1-16569"
"111-1931-3127"	"D4b2b"	"1"	"0.9378"	"1-16569"
"111-1931-3134"	"M7b1a1"	"1"	"0.9091"	"1-16569"
"111-1931-3141"	"F2b1"	"1"	"0.9732"	"1-16569"
"111-1931-3158"	"M7c1b2a"	"1"	"0.9498"	"1-16569"
"111-1931-3172"	"M11a"	"1"	"0.9056"	"1-16569"
"111-1931-3196"	"A_T152C_T16362C_A200G"	"1"	"0.9315"	"1-16569"
"111-1931-3202"	"D4"	"1"	"0.9430"	"1-16569"
"111-1931-3219"	"B4b1a2j"	"1"	"0.9184"	"1-16569"
"111-1931-3226"	"D5a2a1_C16172T"	"1"	"0.9105"	"1-16569"
"111-1931-3240"	"F1b1c"	"1"	"0.8797"	"1-16569"
"111-1931-3257"	"M71a1a"	"1"	"0.9710"	"1-16569"
"111-1931-3264"	"M7b1a1f"	"1"	"0.9305"	"1-16569"
"111-1931-3288"	"F4b2"	"1"	"0.9801"	"1-16569"
"111-1931-3301"	"Z3"	"1"	"0.9933"	"1-16569"
"111-1931-3318"	"D5a2"	"1"	"0.9511"	"1-16569"
"111-1931-3325"	"D4j3"	"1"	"0.9160"	"1-16569"
"111-1931-3363"	"D4r"	"1"	"0.9224"	"1-16569"
"111-1931-3370"	"Z3"	"1"	"0.9560"	"1-16569"
"111-1931-3400"	"G2a_T152C"	"1"	"0.8911"	"1-16569"
"111-1931-3417"	"R9c"	"1"	"0.8224"	"1-16569"
"111-1931-3448"	"D4a6"	"1"	"0.9356"	"1-16569"
"111-1931-3462"	"A6"	"1"	"0.8696"	"1-16569"
"111-1931-3479"	"B5b1"	"1"	"0.8367"	"1-16569"
"111-1931-3486"	"B5b"	"1"	"0.7570"	"1-16569"
"111-1931-3493"	"D4b2b"	"1"	"0.9559"	"1-16569"
"111-1931-3509"	"M7c1"	"1"	"0.8972"	"1-16569"
"111-1931-3516"	"F2c2"	"1"	"0.8889"	"1-16569"
"111-1931-3547"	"F1d"	"1"	"0.9516"	"1-16569"
"111-1931-3561"	"F2_C16291T"	"1"	"0.9406"	"1-16569"
"111-1931-3585"	"B5b2d"	"1"	"0.9254"	"1-16569"
"111-1931-3615"	"M7b1a1"	"1"	"0.9433"	"1-16569"
"111-1931-3639"	"M84"	"1"	"0.8687"	"1-16569"
"111-1931-3677"	"D4g2b"	"1"	"0.9517"	"1-16569"
"111-1931-3684"	"G2a1d2"	"1"	"0.9803"	"1-16569"
"111-1931-3707"	"M7b1a1"	"1"	"0.9265"	"1-16569"
"111-1931-3745"	"Y1c"	"1"	"0.8210"	"1-16569"
"111-1931-3752"	"D4e1a2"	"1"	"0.9693"	"1-16569"
"111-1931-3776"	"C7a"	"1"	"1.0000"	"1-16569"
"111-1931-3806"	"F1c1a2"	"1"	"0.9495"	"1-16569"
"111-1931-3837"	"D5a2a1_C16172T"	"1"	"0.9198"	"1-16569"
"111-1931-3868"	"D4a1e"	"1"	"0.9369"	"1-16569"
"111-1931-3882"	"B5a2a1a"	"1"	"0.9738"	"1-16569"
"111-1931-3899"	"D4b2b2a"	"1"	"0.9315"	"1-16569"
"111-1931-3905"	"G2a1"	"1"	"0.9163"	"1-16569"
"111-1931-3912"	"F1a1a"	"1"	"0.9339"	"1-16569"
"111-1931-3936"	"F3b5"	"1"	"0.9568"	"1-16569"
"111-1931-3943"	"M10a1a1b"	"1"	"0.8656"	"1-16569"
"111-1931-3967"	"Y1c"	"1"	"0.8621"	"1-16569"
"111-1931-3974"	"M10a1b"	"1"	"0.9132"	"1-16569"
"111-1931-3981"	"R9b1a1a"	"1"	"0.8628"	"1-16569"
"111-1931-3998"	"B4b1a2a"	"1"	"0.9525"	"1-16569"
"111-1931-4001"	"M7b1a1b"	"1"	"0.9909"	"1-16569"
"111-1931-4018"	"A14"	"1"	"0.9758"	"1-16569"
"111-1931-4025"	"B5b2b"	"1"	"0.9413"	"1-16569"
"111-1931-4032"	"M8a2b"	"1"	"1.0000"	"1-16569"
"111-1931-4049"	"B4b1a2a"	"1"	"0.9521"	"1-16569"
"111-1931-4063"	"C7"	"1"	"0.8936"	"1-16569"
"111-1931-4070"	"B5a1c1a"	"1"	"0.9673"	"1-16569"
"111-1931-4100"	"F1a1a"	"1"	"0.9430"	"1-16569"
"111-1931-4117"	"Y1a1"	"1"	"0.9368"	"1-16569"
"111-1931-4124"	"F1a1d"	"1"	"0.9400"	"1-16569"
"111-1931-4162"	"B4c1b2c2"	"1"	"0.9370"	"1-16569"
"111-1931-4179"	"D4g2a1"	"1"	"0.9439"	"1-16569"
"111-1931-4186"	"M7c1a5"	"1"	"0.9574"	"1-16569"
"111-1931-4230"	"D4c2a"	"1"	"0.9343"	"1-16569"
"111-1931-4247"	"B5b1"	"1"	"0.8946"	"1-16569"
"111-1931-4292"	"M7b1a1"	"1"	"0.9605"	"1-16569"
"111-1931-4308"	"D4j15c"	"1"	"0.9355"	"1-16569"
"111-1931-4322"	"F1a1c"	"1"	"0.9576"	"1-16569"
"111-1931-4346"	"D4b2b"	"1"	"0.9548"	"1-16569"
"111-1931-4377"	"D5b1a1"	"1"	"0.9828"	"1-16569"
"111-1931-4384"	"F2c"	"1"	"0.9203"	"1-16569"
"111-1931-4391"	"M7b1a1f"	"1"	"0.9566"	"1-16569"
"111-1931-4407"	"A13"	"1"	"0.8971"	"1-16569"
"111-1931-4421"	"B4c1b2a"	"1"	"0.8857"	"1-16569"
"111-1931-4445"	"B4c1a2"	"1"	"0.7990"	"1-16569"
"111-1931-4452"	"F1a1d"	"1"	"0.9857"	"1-16569"
"111-1931-4469"	"C4a1a_T195C!"	"1"	"0.9368"	"1-16569"
"111-1931-4483"	"D4b2b2"	"1"	"0.9031"	"1-16569"
"111-1931-4490"	"F1c1a1"	"1"	"0.8730"	"1-16569"
"111-1931-4513"	"D4g2"	"1"	"0.9842"	"1-16569"
"111-1931-4520"	"N9a1"	"1"	"0.9832"	"1-16569"
"111-1931-4537"	"N9a8"	"1"	"0.9646"	"1-16569"
"111-1931-4544"	"C7a1c"	"1"	"0.9444"	"1-16569"
"111-1931-4551"	"F1a1"	"1"	"1.0000"	"1-16569"
"111-1931-4582"	"N9a3"	"1"	"1.0000"	"1-16569"
"111-1931-4599"	"D4b2b"	"1"	"0.9339"	"1-16569"
"111-1931-4605"	"HV13b"	"1"	"0.7234"	"1-16569"
"111-1931-4629"	"Z4a1"	"1"	"0.9296"	"1-16569"
"111-1931-4636"	"B6a"	"1"	"0.8066"	"1-16569"
"111-1931-4650"	"B5a"	"1"	"0.8347"	"1-16569"
"111-1931-4667"	"M7b1a1"	"1"	"0.9802"	"1-16569"
"111-1931-4704"	"F1a1"	"1"	"0.9406"	"1-16569"
"111-1931-4711"	"B4b1c2"	"1"	"0.9434"	"1-16569"
"111-1931-4728"	"B4g1a"	"1"	"0.9162"	"1-16569"
"111-1931-4735"	"D5a2a1b"	"1"	"0.9529"	"1-16569"
"111-1931-4759"	"A_T152C_T16362C_A200G"	"1"	"0.9626"	"1-16569"
"111-1931-4766"	"C7"	"1"	"0.9240"	"1-16569"
"111-1931-4810"	"R11a"	"1"	"0.7900"	"1-16569"
"111-1931-4834"	"F3b2"	"1"	"0.9433"	"1-16569"
"111-1931-4865"	"U5a2a1"	"1"	"0.9059"	"1-16569"
"111-1931-4872"	"B5a1a"	"1"	"0.9516"	"1-16569"
"111-1931-4902"	"M8a2b"	"1"	"1.0000"	"1-16569"
"111-1931-4919"	"C7a"	"1"	"0.9632"	"1-16569"
"111-1931-4926"	"D4b2b6"	"1"	"0.9708"	"1-16569"
"111-1931-4933"	"D4b1a"	"1"	"0.9752"	"1-16569"
"111-1931-4940"	"F1a"	"1"	"0.9135"	"1-16569"
"111-1931-4995"	"B5b1"	"1"	"0.8288"	"1-16569"
"111-1931-5008"	"A5b1b"	"1"	"0.9185"	"1-16569"
"111-1931-5022"	"D4j"	"1"	"0.8921"	"1-16569"
"111-1931-5039"	"N9a2"	"1"	"0.9572"	"1-16569"
"111-1931-5053"	"D4b2b"	"1"	"0.9280"	"1-16569"
"111-1931-5060"	"R9b1a2a"	"1"	"0.9067"	"1-16569"
"111-1931-5084"	"D5a2a1_C16172T"	"1"	"0.9644"	"1-16569"
"111-1931-5114"	"M8a3a"	"1"	"0.9414"	"1-16569"
"111-1931-5169"	"M8a3"	"1"	"1.0000"	"1-16569"
"111-1931-5176"	"M8a2a1"	"1"	"0.9453"	"1-16569"
"111-1931-5183"	"D4b2b6"	"1"	"0.9480"	"1-16569"
"111-1931-5206"	"B4h"	"1"	"0.7782"	"1-16569"
"111-1931-5213"	"H5a1_T152C!"	"1"	"0.9191"	"1-16569"
"111-1931-5220"	"R9b1a3"	"1"	"0.8790"	"1-16569"
"111-1931-5251"	"M7c1a5"	"1"	"0.9889"	"1-16569"
"111-1931-5275"	"E2a"	"1"	"0.9544"	"1-16569"
"111-1931-5282"	"Z3"	"1"	"0.8884"	"1-16569"
"111-1931-5336"	"F1a3"	"1"	"0.9808"	"1-16569"
"111-1931-5343"	"D4g2"	"1"	"0.9312"	"1-16569"
"111-1931-5350"	"F1a2a"	"1"	"0.9012"	"1-16569"
"111-1931-5367"	"B5a1c1a"	"1"	"0.9597"	"1-16569"
"111-1931-5374"	"Y2"	"1"	"0.9392"	"1-16569"
"111-1931-5381"	"G3a2_T152C"	"1"	"0.9436"	"1-16569"
"111-1931-5411"	"D4j"	"1"	"0.9525"	"1-16569"
"111-1931-5442"	"F1a1a"	"1"	"0.9584"	"1-16569"
"111-1931-5466"	"N9a10e"	"1"	"0.9010"	"1-16569"
"111-1931-5473"	"B4a"	"1"	"0.8483"	"1-16569"
"111-1931-5497"	"M7c1a1b"	"1"	"0.9146"	"1-16569"
"111-1931-5503"	"D5a2a_T16092C"	"1"	"0.9659"	"1-16569"
"111-1931-5527"	"D5a2"	"1"	"0.9374"	"1-16569"
"111-1931-5572"	"D6c"	"1"	"0.9655"	"1-16569"
"111-1931-5602"	"M8a3"	"1"	"0.9842"	"1-16569"
"111-1931-5619"	"B4b1a2l"	"1"	"0.9532"	"1-16569"
"111-1931-5626"	"D4g2c"	"1"	"0.9823"	"1-16569"
"111-1931-5633"	"C7a"	"1"	"0.9954"	"1-16569"
"111-1931-5640"	"F1d"	"1"	"0.9836"	"1-16569"
"111-1931-5657"	"C7a2a"	"1"	"0.9785"	"1-16569"
"111-1931-5664"	"D4b1b"	"1"	"0.9491"	"1-16569"
"111-1931-5671"	"B4b1a2a"	"1"	"0.8537"	"1-16569"
"111-1931-5695"	"D4a1e"	"1"	"0.9732"	"1-16569"
"111-1931-5701"	"M7c1b"	"1"	"0.9591"	"1-16569"
"111-1931-5718"	"J1d"	"1"	"0.9008"	"1-16569"
"111-1931-5725"	"D5b1d"	"1"	"0.9460"	"1-16569"
"111-1931-5763"	"F4a1a"	"1"	"0.9416"	"1-16569"
"111-1931-5770"	"B4m"	"1"	"0.8769"	"1-16569"
"111-1931-5787"	"D4j1b"	"1"	"0.9545"	"1-16569"
"111-1931-5794"	"M7b1a1g"	"1"	"0.9772"	"1-16569"
"111-1931-5817"	"Z4a"	"1"	"0.9303"	"1-16569"
"111-1931-5862"	"C7a"	"1"	"0.9385"	"1-16569"
"111-1931-5886"	"B4b1a"	"1"	"0.8514"	"1-16569"
"111-1931-5893"	"B4h"	"1"	"0.7498"	"1-16569"
"111-1931-5923"	"A_T152C_T16362C"	"1"	"0.9265"	"1-16569"
"111-1931-5978"	"C4a2a1"	"1"	"0.9715"	"1-16569"
"111-1931-5985"	"A5b1b"	"1"	"0.9267"	"1-16569"
"111-1931-6005"	"F1a1"	"1"	"0.8826"	"1-16569"
"111-1931-6012"	"B5a1"	"1"	"0.8898"	"1-16569"
"111-1931-6029"	"B4a"	"1"	"0.9509"	"1-16569"
"111-1931-6036"	"F3b2"	"1"	"0.9116"	"1-16569"
"111-1931-6043"	"N9a2a3"	"1"	"1.0000"	"1-16569"
"111-1931-6074"	"B5b1"	"1"	"0.8828"	"1-16569"
"111-1931-6098"	"M8a3a1"	"1"	"1.0000"	"1-16569"
"111-1931-6111"	"B4a1c4"	"1"	"0.8766"	"1-16569"
"111-1931-6128"	"D4b2b7"	"1"	"0.9876"	"1-16569"
"111-1931-6166"	"R9c1a"	"1"	"1.0000"	"1-16569"
"111-1931-6180"	"B5a2"	"1"	"0.7405"	"1-16569"
"111-1931-6197"	"A15a"	"1"	"0.9516"	"1-16569"
"111-1931-6210"	"D5b1d"	"1"	"0.9493"	"1-16569"
"111-1931-6234"	"N9a3"	"1"	"0.9200"	"1-16569"
"111-1931-6258"	"M7b1a1b"	"1"	"0.9943"	"1-16569"
"111-1931-6265"	"G1a"	"1"	"0.9135"	"1-16569"
"111-1931-6289"	"D4b2b"	"1"	"0.9494"	"1-16569"
"111-1931-6302"	"F1b1c"	"1"	"0.9057"	"1-16569"
"111-1931-6326"	"A_T152C_T16362C"	"1"	"0.9773"	"1-16569"
"111-1931-6333"	"D4b2b"	"1"	"0.9639"	"1-16569"
"111-1931-6357"	"F2b3"	"1"	"0.8709"	"1-16569"
"111-1931-6388"	"B4d3a"	"1"	"0.9242"	"1-16569"
"111-1931-6395"	"D4g2"	"1"	"0.9272"	"1-16569"
"111-1931-6401"	"B4c1b2c"	"1"	"0.9088"	"1-16569"
"111-1931-6449"	"F1a1"	"1"	"0.9219"	"1-16569"
"111-1931-6456"	"B4b1a3"	"1"	"0.9928"	"1-16569"
"111-1931-6463"	"F1g"	"1"	"0.8745"	"1-16569"
"111-1931-6470"	"D5a2a1"	"1"	"0.9734"	"1-16569"
"111-1931-6487"	"D4a1e"	"1"	"0.9561"	"1-16569"
"111-1931-6494"	"A14"	"1"	"0.9331"	"1-16569"
"111-1931-6500"	"F2f"	"1"	"0.9728"	"1-16569"
"111-1931-6531"	"M11a"	"1"	"0.9501"	"1-16569"
"111-1931-6548"	"M7b1a1"	"1"	"0.9485"	"1-16569"
"111-1931-6555"	"M11a"	"1"	"0.9688"	"1-16569"
"111-1931-6579"	"G2b1a"	"1"	"0.9488"	"1-16569"
"111-1931-6616"	"M62b1"	"1"	"0.9538"	"1-16569"
"111-1931-6647"	"D4g"	"1"	"0.8928"	"1-16569"
"111-1931-6661"	"D4e1a2"	"1"	"0.9816"	"1-16569"
"111-1931-6678"	"D4"	"1"	"0.9016"	"1-16569"
"111-1931-6715"	"B5b1"	"1"	"0.8666"	"1-16569"
"111-1931-6739"	"B5a1c1a"	"1"	"1.0000"	"1-16569"
"111-1931-6753"	"Z3d"	"1"	"0.9597"	"1-16569"
"111-1931-6784"	"F1b1"	"1"	"0.9498"	"1-16569"
"111-1931-6791"	"Z3c"	"1"	"0.9450"	"1-16569"
"111-1931-6807"	"D5a2a1b"	"1"	"0.9490"	"1-16569"
"111-1931-6821"	"D4"	"1"	"0.8350"	"1-16569"
"111-1931-6838"	"C5a1"	"1"	"0.9760"	"1-16569"
"111-1931-6845"	"C4a2c1"	"1"	"0.9476"	"1-16569"
"111-1931-6852"	"B4b1"	"1"	"0.8923"	"1-16569"
"111-1931-6869"	"Y1a1"	"1"	"0.8799"	"1-16569"
"111-1931-6876"	"D4h1c"	"1"	"0.9298"	"1-16569"
"111-1931-6890"	"D4g2c"	"1"	"0.9868"	"1-16569"
"111-1931-6906"	"Z3"	"1"	"0.8754"	"1-16569"
"111-1931-6920"	"C7a1c"	"1"	"0.9924"	"1-16569"
"111-1931-6937"	"R11b"	"1"	"0.8548"	"1-16569"
"111-1931-6944"	"B5a2a1a"	"1"	"0.9857"	"1-16569"
"111-1931-6951"	"B5b1"	"1"	"0.8949"	"1-16569"
"111-1931-6975"	"A25"	"1"	"0.9933"	"1-16569"
"111-1931-6999"	"D5a2a1"	"1"	"0.9469"	"1-16569"
"111-1931-7019"	"F1a'c'f'h'i"	"1"	"0.9516"	"1-16569"
"111-1931-7071"	"M9a4a1"	"1"	"0.9250"	"1-16569"
"111-1931-7088"	"F2b1"	"1"	"0.9467"	"1-16569"
"111-1931-7095"	"F2a1"	"1"	"0.9074"	"1-16569"
"111-1931-7132"	"A14"	"1"	"0.9754"	"1-16569"
"111-1931-7149"	"D4k1"	"1"	"0.9637"	"1-16569"
"111-1931-7156"	"D5b1b"	"1"	"0.8887"	"1-16569"
"111-1931-7163"	"Y1a"	"1"	"0.9776"	"1-16569"
"111-1931-7194"	"M7c1a7"	"1"	"0.9288"	"1-16569"
"111-1931-7224"	"M7b1a1"	"1"	"0.9725"	"1-16569"
"111-1931-7231"	"Y1b"	"1"	"0.8774"	"1-16569"
"111-1931-7248"	"D4j15"	"1"	"0.9300"	"1-16569"
"111-1931-7255"	"G2a2"	"1"	"0.9638"	"1-16569"
"111-1931-7279"	"B5b2"	"1"	"0.9585"	"1-16569"
"111-1931-7309"	"F2c1"	"1"	"0.9686"	"1-16569"
"111-1931-7316"	"B4a"	"1"	"0.9146"	"1-16569"
"111-1931-7323"	"M7b1a1a3"	"1"	"0.9497"	"1-16569"
"111-1931-7330"	"B4d1"	"1"	"0.8119"	"1-16569"
