ID,Haplogroup,Population
S11382,O2a2b1a1a1c1a,Han_NWCM
S12115,O2a2b1a1a1c1a1,Han_NWCM
S12164,O2a2b1a1a1c1a1,Han_NWCM
S12174,O2a2b1a1a1c1a1,Han_NWCM
S12175,O2a2b1a1a1c1a1,Han_NWCM
S12176,O2a2b1a1a1c1a1,Han_NWCM
S12201,O2a2b1a1a1c1a1,Han_NWCM
S12202,O2a2b1a1a1c1a1,Han_NWCM
S12221,O2a2b1a1a1c1a1,Han_NWCM
S12222,O2a2b1a1a1c1a1,Han_NWCM
S12338,O2a2b1a1a1c1a1,Han_NWCM
S12428,O2a2b1a1a1c1a1,Han_NWCM
S12429,O2a2b1a1a1c1a1,Han_NWCM
S12470,O2a2b1a1a1c1a1,Han_NWCM
S12548,O2a2b1a1a1c1a1,Han_NWCM
S12980,O2a2b1a1a1c1a1a,Han_NWCM
S12981,O2a2b1a1a1c1a1a,Han_NWCM
S13000,O2a2b1a1a1c1a1a,Han_NWCM
S13014,O2a2b1a1a1c1a1a,Han_NWCM
S13015,O2a2b1a1a1c1a1a,Han_NWCM
S13032,O2a2b1a1a1c1a1a,Han_NWCM
S13041,O2a2b1a1a1c1a1a,Han_NWCM
S13042,O2a2b1a1a1c1a1a,Han_NWCM
S13045,O2a2b1a1a1c1a1a,Han_NWCM
S13048,O2a2b1a1a1c1a1a,Han_NWCM
S13053,O2a2b1a1a1c1a1a,Han_NWCM
S13054,O2a2b1a1a1c1a1a,Han_NWCM
S13059,O2a2b1a1a1c1a1a,Han_NWCM
S13069,O2a2b1a1a1c1a1a,Han_NWCM
S13083,O2a2b1a1a1c1a1a,Han_NWCM
S13084,O2a2b1a1a1c1a1a,Han_NWCM
S13101,O2a2b1a1a1c1a1a,Han_NWCM
S13102,O2a2b1a1a1c1a1a,Han_NWCM
S13103,O2a2b1a1a1c1a1a,Han_NWCM
S13170,O2a2b1a1a1c1a1a,Han_NWCM
S13176,O2a2b1a1a1c1a1a,Han_NWCM
S13181,O2a2b1a1a1c1a1a,Han_NWCM
S13182,O2a2b1a1a1c1a1a,Han_NWCM
S13183,O2a2b1a1a1c1a1a,Han_NWCM
S13184,O2a2b1a1a1c1a1a,Han_NWCM
S13205,O2a2b1a1a1c1a1a,Han_NWCM
S13207,O2a2b1a1a1c1a1a,Han_NWCM
S13210,O2a2b1a1a1c1a1a,Han_NWCM
S13245,O2a2b1a1a1c1a1a,Han_NWCM
S13246,O2a2b1a1a1c1a1a,Han_NWCM
S13258,O2a2b1a1a1c1a1a,Han_NWCM
S13259,O2a2b1a1a1c1a1a,Han_NWCM
S13561,O2a2b1a1a1c1a1a1,Han_NWCM
S13566,O2a2b1a1a1c1a1a1,Han_NWCM
S13581,O2a2b1a1a1c1a1a1,Han_NWCM
S13604,O2a2b1a1a1c1a1a1,Han_NWCM
S13605,O2a2b1a1a1c1a1a1,Han_NWCM
S13606,O2a2b1a1a1c1a1a1,Han_NWCM
S13613,O2a2b1a1a1c1a1a1,Han_NWCM
S13618,O2a2b1a1a1c1a1a1,Han_NWCM
S13634,O2a2b1a1a1c1a1a1,Han_NWCM
S13635,O2a2b1a1a1c1a1a1,Han_NWCM
S13650,O2a2b1a1a1c1a1a1,Han_NWCM
S13654,O2a2b1a1a1c1a1a1,Han_NWCM
S13687,O2a2b1a1a1c1a1a1,Han_NWCM
S13688,O2a2b1a1a1c1a1a1,Han_NWCM
S13704,O2a2b1a1a1c1a1a1,Han_NWCM
S13711,O2a2b1a1a1c1a1a1,Han_NWCM
S13712,O2a2b1a1a1c1a1a1,Han_NWCM
S13744,O2a2b1a1a1c1a1a1,Han_NWCM
S13779,O2a2b1a1a1c1a1a1,Han_NWCM
S13780,O2a2b1a1a1c1a1a1,Han_NWCM
S13781,O2a2b1a1a1c1a1a1,Han_NWCM
S13782,O2a2b1a1a1c1a1a1,Han_NWCM
S13783,O2a2b1a1a1c1a1a1,Han_NWCM
S13812,O2a2b1a1a1c1a1a1,Han_NWCM
S13813,O2a2b1a1a1c1a1a1,Han_NWCM
S13814,O2a2b1a1a1c1a1a1,Han_NWCM
S13861,O2a2b1a1a1c1a1a1,Han_NWCM
S13862,O2a2b1a1a1c1a1a1,Han_NWCM
S13871,O2a2b1a1a1c1a1a1,Han_NWCM
S13882,O2a2b1a1a1c1a1a1,Han_NWCM
S13883,O2a2b1a1a1c1a1a1,Han_NWCM
S13886,O2a2b1a1a1c1a1a1,Han_NWCM
S13896,O2a2b1a1a1c1a1a1,Han_NWCM
S13897,O2a2b1a1a1c1a1a1,Han_NWCM
S13908,O2a2b1a1a1c1a1a1,Han_NWCM
S13909,O2a2b1a1a1c1a1a1,Han_NWCM
S13934,O2a2b1a1a1c1a1a1,Han_NWCM
S13935,O2a2b1a1a1c1a1a1,Han_NWCM
S13936,O2a2b1a1a1c1a1a1,Han_NWCM
S13937,O2a2b1a1a1c1a1a1,Han_NWCM
S13778,O2a2b1a1a1c1a1a2,Han_NWCM
S13811,O2a2b1a1a1c1a1a2,Han_NWCM
S13851,O2a2b1a1a1c1a1a2,Han_NWCM
S13907,O2a2b1a1a1c1a1a2,Han_NWCM
S14148,O2a2b1a1a1c1a1a2a,Han_NWCM
S14164,O2a2b1a1a1c1a1a2a,Han_NWCM
S14186,O2a2b1a1a1c1a1a2a,Han_NWCM
S11213,O2a2b1a1a1c1b,Han_NWCM
S11265,O2a2b1a1a1c1b,Han_NWCM
S11266,O2a2b1a1a1c1b,Han_NWCM
S11314,O2a2b1a1a1c1b,Han_NWCM
S11321,O2a2b1a1a1c1b,Han_NWCM
S11337,O2a2b1a1a1c1b,Han_NWCM
S11338,O2a2b1a1a1c1b,Han_NWCM
S11341,O2a2b1a1a1c1b,Han_NWCM
S11351,O2a2b1a1a1c1b,Han_NWCM
S11356,O2a2b1a1a1c1b,Han_NWCM
S11380,O2a2b1a1a1c1b,Han_NWCM
S11381,O2a2b1a1a1c1b,Han_NWCM
S11396,O2a2b1a1a1c1b,Han_NWCM
S11397,O2a2b1a1a1c1b,Han_NWCM
S11412,O2a2b1a1a1c1b,Han_NWCM
S11443,O2a2b1a1a1c1b,Han_NWCM
S11456,O2a2b1a1a1c1b,Han_NWCM
S11457,O2a2b1a1a1c1b,Han_NWCM
S11483,O2a2b1a1a1c1b,Han_NWCM
S11506,O2a2b1a1a1c1b,Han_NWCM
S11527,O2a2b1a1a1c1b,Han_NWCM
S11533,O2a2b1a1a1c1b,Han_NWCM
S11534,O2a2b1a1a1c1b,Han_NWCM
S11539,O2a2b1a1a1c1b,Han_NWCM
S11544,O2a2b1a1a1c1b,Han_NWCM
S11558,O2a2b1a1a1c1b,Han_NWCM
S11582,O2a2b1a1a1c1b,Han_NWCM
S11583,O2a2b1a1a1c1b,Han_NWCM
S11592,O2a2b1a1a1c1b,Han_NWCM
S11593,O2a2b1a1a1c1b,Han_NWCM
S11594,O2a2b1a1a1c1b,Han_NWCM
S12121,O2a2b1a1a1c1b1,Han_NWCM
S12124,O2a2b1a1a1c1b1,Han_NWCM
S12142,O2a2b1a1a1c1b1,Han_NWCM
S12200,O2a2b1a1a1c1b1,Han_NWCM
S12318,O2a2b1a1a1c1b1,Han_NWCM
S12337,O2a2b1a1a1c1b1,Han_NWCM
S12355,O2a2b1a1a1c1b1,Han_NWCM
S12356,O2a2b1a1a1c1b1,Han_NWCM
S12377,O2a2b1a1a1c1b1,Han_NWCM
S12378,O2a2b1a1a1c1b1,Han_NWCM
S12390,O2a2b1a1a1c1b1,Han_NWCM
S12424,O2a2b1a1a1c1b1,Han_NWCM
S12425,O2a2b1a1a1c1b1,Han_NWCM
S12426,O2a2b1a1a1c1b1,Han_NWCM
S12427,O2a2b1a1a1c1b1,Han_NWCM
S12469,O2a2b1a1a1c1b1,Han_NWCM
S12488,O2a2b1a1a1c1b1,Han_NWCM
S12489,O2a2b1a1a1c1b1,Han_NWCM
S12526,O2a2b1a1a1c1b1,Han_NWCM
S12538,O2a2b1a1a1c1b1,Han_NWCM
S12546,O2a2b1a1a1c1b1,Han_NWCM
S12547,O2a2b1a1a1c1b1,Han_NWCM
S12556,O2a2b1a1a1c1b1,Han_NWCM
S12564,O2a2b1a1a1c1b1,Han_NWCM
S12565,O2a2b1a1a1c1b1,Han_NWCM
S12603,O2a2b1a1a1c1b1,Han_NWCM
S12604,O2a2b1a1a1c1b1,Han_NWCM
S9330,O2a2b1a1a1d,Han_NWCM
S9346,O2a2b1a1a1d,Han_NWCM
S9447,O2a2b1a1a1d,Han_NWCM
S9448,O2a2b1a1a1d,Han_NWCM
S10181,O2a2b1a1a1d1,Han_NWCM
S10252,O2a2b1a1a1d1,Han_NWCM
S10253,O2a2b1a1a1d1,Han_NWCM
S10302,O2a2b1a1a1d1,Han_NWCM
S10350,O2a2b1a1a1d1,Han_NWCM
S10351,O2a2b1a1a1d1,Han_NWCM
S10352,O2a2b1a1a1d1,Han_NWCM
S10353,O2a2b1a1a1d1,Han_NWCM
S10354,O2a2b1a1a1d1,Han_NWCM
S10370,O2a2b1a1a1d1,Han_NWCM
S10371,O2a2b1a1a1d1,Han_NWCM
S10372,O2a2b1a1a1d1,Han_NWCM
S10373,O2a2b1a1a1d1,Han_NWCM
S10429,O2a2b1a1a1d1,Han_NWCM
S10450,O2a2b1a1a1d1,Han_NWCM
S10482,O2a2b1a1a1d1,Han_NWCM
S10483,O2a2b1a1a1d1,Han_NWCM
S10484,O2a2b1a1a1d1,Han_NWCM
S10542,O2a2b1a1a1d1,Han_NWCM
S10566,O2a2b1a1a1d1,Han_NWCM
S10603,O2a2b1a1a1d1,Han_NWCM
S10604,O2a2b1a1a1d1,Han_NWCM
S10605,O2a2b1a1a1d1,Han_NWCM
S10635,O2a2b1a1a1d1,Han_NWCM
S12553,O2a2b1a1a1d1a1,Han_NWCM
S12597,O2a2b1a1a1d1a1,Han_NWCM
S10374,O2a2b1a1a1d2,Han_NWCM
S10451,O2a2b1a1a1d2,Han_NWCM
S10452,O2a2b1a1a1d2,Han_NWCM
S11517,O2a2b1a1a1d2a,Han_NWCM
S9206,O2a2b1a1a1e,Han_NWCM
S9225,O2a2b1a1a1e,Han_NWCM
S9226,O2a2b1a1a1e,Han_NWCM
S9283,O2a2b1a1a1e,Han_NWCM
S9293,O2a2b1a1a1e,Han_NWCM
S9294,O2a2b1a1a1e,Han_NWCM
S9331,O2a2b1a1a1e,Han_NWCM
S9332,O2a2b1a1a1e,Han_NWCM
S9347,O2a2b1a1a1e,Han_NWCM
S9348,O2a2b1a1a1e,Han_NWCM
S9407,O2a2b1a1a1e,Han_NWCM
S9449,O2a2b1a1a1e,Han_NWCM
S9450,O2a2b1a1a1e,Han_NWCM
S9451,O2a2b1a1a1e,Han_NWCM
S9452,O2a2b1a1a1e,Han_NWCM
S9489,O2a2b1a1a1e,Han_NWCM
S9520,O2a2b1a1a1e,Han_NWCM
S9521,O2a2b1a1a1e,Han_NWCM
S9525,O2a2b1a1a1e,Han_NWCM
S9554,O2a2b1a1a1e,Han_NWCM
S9555,O2a2b1a1a1e,Han_NWCM
S9556,O2a2b1a1a1e,Han_NWCM
S9557,O2a2b1a1a1e,Han_NWCM
S9572,O2a2b1a1a1e,Han_NWCM
S9573,O2a2b1a1a1e,Han_NWCM
S10304,O2a2b1a1a1e1,Han_NWCM
S10308,O2a2b1a1a1e1,Han_NWCM
S10585,O2a2b1a1a1e1,Han_NWCM
S10225,O2a2b1a1a1e2,Han_NWCM
S10230,O2a2b1a1a1e2,Han_NWCM
S10256,O2a2b1a1a1e2,Han_NWCM
S10303,O2a2b1a1a1e2,Han_NWCM
S10307,O2a2b1a1a1e2,Han_NWCM
S10335,O2a2b1a1a1e2,Han_NWCM
S10392,O2a2b1a1a1e2,Han_NWCM
S10485,O2a2b1a1a1e2,Han_NWCM
S10486,O2a2b1a1a1e2,Han_NWCM
S10516,O2a2b1a1a1e2,Han_NWCM
S10527,O2a2b1a1a1e2,Han_NWCM
S10543,O2a2b1a1a1e2,Han_NWCM
S10551,O2a2b1a1a1e2,Han_NWCM
S10568,O2a2b1a1a1e2,Han_NWCM
S10569,O2a2b1a1a1e2,Han_NWCM
S10570,O2a2b1a1a1e2,Han_NWCM
S10606,O2a2b1a1a1e2,Han_NWCM
S10636,O2a2b1a1a1e2,Han_NWCM
S11215,O2a2b1a1a1e2a,Han_NWCM
S12178,O2a2b1a1a1e2a1,Han_NWCM
S9239,O2a2b1a1a1h,Han_NWCM
S9273,O2a2b1a1a1h,Han_NWCM
S9334,O2a2b1a1a1h,Han_NWCM
S9352,O2a2b1a1a1h,Han_NWCM
S9353,O2a2b1a1a1h,Han_NWCM
S9354,O2a2b1a1a1h,Han_NWCM
S9469,O2a2b1a1a1h,Han_NWCM
S6089,O2a2b1a1b,Han_NWCM
S6105,O2a2b1a1b,Han_NWCM
S6106,O2a2b1a1b,Han_NWCM
S6128,O2a2b1a1b,Han_NWCM
S6143,O2a2b1a1b,Han_NWCM
S6171,O2a2b1a1b,Han_NWCM
S6178,O2a2b1a1b,Han_NWCM
S6216,O2a2b1a1b,Han_NWCM
S6217,O2a2b1a1b,Han_NWCM
S6233,O2a2b1a1b,Han_NWCM
S6289,O2a2b1a1b,Han_NWCM
S6323,O2a2b1a1b,Han_NWCM
S6372,O2a2b1a1b,Han_NWCM
S6416,O2a2b1a1b,Han_NWCM
S6439,O2a2b1a1b,Han_NWCM
S6478,O2a2b1a1b,Han_NWCM
S6546,O2a2b1a1b,Han_NWCM
S6602,O2a2b1a1b,Han_NWCM
S6603,O2a2b1a1b,Han_NWCM
S6633,O2a2b1a1b,Han_NWCM
S6634,O2a2b1a1b,Han_NWCM
S6635,O2a2b1a1b,Han_NWCM
S6636,O2a2b1a1b,Han_NWCM
S6007,O2a2b1a2a,Han_NWCM
S6008,O2a2b1a2a,Han_NWCM
S6009,O2a2b1a2a,Han_NWCM
S6010,O2a2b1a2a,Han_NWCM
S6011,O2a2b1a2a,Han_NWCM
S6012,O2a2b1a2a,Han_NWCM
S6013,O2a2b1a2a,Han_NWCM
S6015,O2a2b1a2a,Han_NWCM
S6018,O2a2b1a2a,Han_NWCM
S6019,O2a2b1a2a,Han_NWCM
S6021,O2a2b1a2a,Han_NWCM
S6022,O2a2b1a2a,Han_NWCM
S6023,O2a2b1a2a,Han_NWCM
S6025,O2a2b1a2a,Han_NWCM
S6026,O2a2b1a2a,Han_NWCM
S6027,O2a2b1a2a,Han_NWCM
S6028,O2a2b1a2a,Han_NWCM
S7749,O2a2b1a2a1,Han_NWCM
S7820,O2a2b1a2a1,Han_NWCM
S7821,O2a2b1a2a1,Han_NWCM
S7822,O2a2b1a2a1,Han_NWCM
S7911,O2a2b1a2a1,Han_NWCM
S7948,O2a2b1a2a1,Han_NWCM
S7949,O2a2b1a2a1,Han_NWCM
S7973,O2a2b1a2a1,Han_NWCM
S8000,O2a2b1a2a1,Han_NWCM
S8001,O2a2b1a2a1,Han_NWCM
S8080,O2a2b1a2a1,Han_NWCM
S8139,O2a2b1a2a1,Han_NWCM
S8140,O2a2b1a2a1,Han_NWCM
S8188,O2a2b1a2a1,Han_NWCM
S8258,O2a2b1a2a1,Han_NWCM
S9190,O2a2b1a2a1a,Han_NWCM
S9470,O2a2b1a2a1a,Han_NWCM
S11214,O2a2b1a2a1a1a,Han_NWCM
S11217,O2a2b1a2a1a1a,Han_NWCM
S11218,O2a2b1a2a1a1a,Han_NWCM
S12120,O2a2b1a2a1a1a1,Han_NWCM
S12145,O2a2b1a2a1a1a1,Han_NWCM
S12186,O2a2b1a2a1a1a1,Han_NWCM
S12187,O2a2b1a2a1a1a1,Han_NWCM
S12322,O2a2b1a2a1a1a1,Han_NWCM
S12357,O2a2b1a2a1a1a1,Han_NWCM
S12358,O2a2b1a2a1a1a1,Han_NWCM
S12359,O2a2b1a2a1a1a1,Han_NWCM
S12380,O2a2b1a2a1a1a1,Han_NWCM
S12485,O2a2b1a2a1a1a1,Han_NWCM
S12490,O2a2b1a2a1a1a1,Han_NWCM
S12516,O2a2b1a2a1a1a1,Han_NWCM
S12531,O2a2b1a2a1a1a1,Han_NWCM
S12539,O2a2b1a2a1a1a1,Han_NWCM
S12540,O2a2b1a2a1a1a1,Han_NWCM
S12558,O2a2b1a2a1a1a1,Han_NWCM
S12566,O2a2b1a2a1a1a1,Han_NWCM
S12575,O2a2b1a2a1a1a1,Han_NWCM
S12607,O2a2b1a2a1a1a1,Han_NWCM
S12608,O2a2b1a2a1a1a1,Han_NWCM
S12609,O2a2b1a2a1a1a1,Han_NWCM
S12610,O2a2b1a2a1a1a1,Han_NWCM
S12630,O2a2b1a2a1a1a1,Han_NWCM
S12631,O2a2b1a2a1a1a1,Han_NWCM
S13049,O2a2b1a2a1a1a1a,Han_NWCM
S13055,O2a2b1a2a1a1a1a,Han_NWCM
S13104,O2a2b1a2a1a1a1a,Han_NWCM
S13110,O2a2b1a2a1a1a1a,Han_NWCM
S13185,O2a2b1a2a1a1a1a,Han_NWCM
S13186,O2a2b1a2a1a1a1a,Han_NWCM
S13220,O2a2b1a2a1a1a1a,Han_NWCM
S13247,O2a2b1a2a1a1a1a,Han_NWCM
S13689,O2a2b1a2a1a1a1a1,Han_NWCM
S13705,O2a2b1a2a1a1a1a1,Han_NWCM
S13784,O2a2b1a2a1a1a1a1,Han_NWCM
S13863,O2a2b1a2a1a1a1a1,Han_NWCM
S14138,O2a2b1a2a1a1a1a1a,Han_NWCM
S14142,O2a2b1a2a1a1a1a1a,Han_NWCM
S14143,O2a2b1a2a1a1a1a1a,Han_NWCM
S14441,O2a2b1a2a1a1a1a1a1,Han_NWCM
S14524,O2a2b1a2a1a1a1a1a1,Han_NWCM
S14538,O2a2b1a2a1a1a1a1a1,Han_NWCM
S14539,O2a2b1a2a1a1a1a1a1,Han_NWCM
S14572,O2a2b1a2a1a1a1a1a1,Han_NWCM
S14626,O2a2b1a2a1a1a1a1a1,Han_NWCM
S15070,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15092,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15093,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15101,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15108,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15118,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15119,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15126,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15161,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15162,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15211,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15212,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15235,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15236,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15237,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15238,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15239,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15240,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15241,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15242,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15287,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15336,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15342,O2a2b1a2a1a1a1a1a1a,Han_NWCM
S15504,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15505,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15506,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15511,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15512,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15515,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15516,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15517,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15523,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15534,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15535,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15540,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15541,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15542,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15543,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15544,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15545,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15549,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15550,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15554,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15563,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15565,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S15574,O2a2b1a2a1a1a1a1a1a1a,Han_NWCM
S12141,O2a2b1a2a1a1a2,Han_NWCM
S12150,O2a2b1a2a1a1a2,Han_NWCM
S12165,O2a2b1a2a1a1a2,Han_NWCM
S12166,O2a2b1a2a1a1a2,Han_NWCM
S12204,O2a2b1a2a1a1a2,Han_NWCM
S12205,O2a2b1a2a1a1a2,Han_NWCM
S12224,O2a2b1a2a1a1a2,Han_NWCM
S12235,O2a2b1a2a1a1a2,Han_NWCM
S12260,O2a2b1a2a1a1a2,Han_NWCM
S12261,O2a2b1a2a1a1a2,Han_NWCM
S12266,O2a2b1a2a1a1a2,Han_NWCM
S12282,O2a2b1a2a1a1a2,Han_NWCM
S12286,O2a2b1a2a1a1a2,Han_NWCM
S12323,O2a2b1a2a1a1a2,Han_NWCM
S12345,O2a2b1a2a1a1a2,Han_NWCM
S12346,O2a2b1a2a1a1a2,Han_NWCM
S12381,O2a2b1a2a1a1a2,Han_NWCM
S12382,O2a2b1a2a1a1a2,Han_NWCM
S12392,O2a2b1a2a1a1a2,Han_NWCM
S12436,O2a2b1a2a1a1a2,Han_NWCM
S12491,O2a2b1a2a1a1a2,Han_NWCM
S12517,O2a2b1a2a1a1a2,Han_NWCM
S12532,O2a2b1a2a1a1a2,Han_NWCM
S12581,O2a2b1a2a1a1a2,Han_NWCM
S12611,O2a2b1a2a1a1a2,Han_NWCM
S12612,O2a2b1a2a1a1a2,Han_NWCM
S12613,O2a2b1a2a1a1a2,Han_NWCM
S12614,O2a2b1a2a1a1a2,Han_NWCM
S12982,O2a2b1a2a1a1a2a,Han_NWCM
S12990,O2a2b1a2a1a1a2a,Han_NWCM
S12996,O2a2b1a2a1a1a2a,Han_NWCM
S13043,O2a2b1a2a1a1a2a,Han_NWCM
S13044,O2a2b1a2a1a1a2a,Han_NWCM
S13085,O2a2b1a2a1a1a2a,Han_NWCM
S13133,O2a2b1a2a1a1a2a,Han_NWCM
S13134,O2a2b1a2a1a1a2a,Han_NWCM
S13565,O2a2b1a2a1a1a2a1,Han_NWCM
S13568,O2a2b1a2a1a1a2a1,Han_NWCM
S13569,O2a2b1a2a1a1a2a1,Han_NWCM
S13571,O2a2b1a2a1a1a2a1,Han_NWCM
S13572,O2a2b1a2a1a1a2a1,Han_NWCM
S13578,O2a2b1a2a1a1a2a1,Han_NWCM
S13579,O2a2b1a2a1a1a2a1,Han_NWCM
S13586,O2a2b1a2a1a1a2a1,Han_NWCM
S13592,O2a2b1a2a1a1a2a1,Han_NWCM
S13596,O2a2b1a2a1a1a2a1,Han_NWCM
S13597,O2a2b1a2a1a1a2a1,Han_NWCM
S13598,O2a2b1a2a1a1a2a1,Han_NWCM
S13607,O2a2b1a2a1a1a2a1,Han_NWCM
S13608,O2a2b1a2a1a1a2a1,Han_NWCM
S13609,O2a2b1a2a1a1a2a1,Han_NWCM
S13614,O2a2b1a2a1a1a2a1,Han_NWCM
S13615,O2a2b1a2a1a1a2a1,Han_NWCM
S13616,O2a2b1a2a1a1a2a1,Han_NWCM
S13617,O2a2b1a2a1a1a2a1,Han_NWCM
S13619,O2a2b1a2a1a1a2a1,Han_NWCM
S13621,O2a2b1a2a1a1a2a1,Han_NWCM
S13622,O2a2b1a2a1a1a2a1,Han_NWCM
S13623,O2a2b1a2a1a1a2a1,Han_NWCM
S13629,O2a2b1a2a1a1a2a1,Han_NWCM
S13630,O2a2b1a2a1a1a2a1,Han_NWCM
S13636,O2a2b1a2a1a1a2a1,Han_NWCM
S13637,O2a2b1a2a1a1a2a1,Han_NWCM
S13638,O2a2b1a2a1a1a2a1,Han_NWCM
S13639,O2a2b1a2a1a1a2a1,Han_NWCM
S13640,O2a2b1a2a1a1a2a1,Han_NWCM
S13648,O2a2b1a2a1a1a2a1,Han_NWCM
S13649,O2a2b1a2a1a1a2a1,Han_NWCM
S13651,O2a2b1a2a1a1a2a1,Han_NWCM
S13655,O2a2b1a2a1a1a2a1,Han_NWCM
S13660,O2a2b1a2a1a1a2a1,Han_NWCM
S13661,O2a2b1a2a1a1a2a1,Han_NWCM
S13662,O2a2b1a2a1a1a2a1,Han_NWCM
S13673,O2a2b1a2a1a1a2a1,Han_NWCM
S13674,O2a2b1a2a1a1a2a1,Han_NWCM
S13678,O2a2b1a2a1a1a2a1,Han_NWCM
S13690,O2a2b1a2a1a1a2a1,Han_NWCM
S13691,O2a2b1a2a1a1a2a1,Han_NWCM
S13692,O2a2b1a2a1a1a2a1,Han_NWCM
S13693,O2a2b1a2a1a1a2a1,Han_NWCM
S13694,O2a2b1a2a1a1a2a1,Han_NWCM
S13706,O2a2b1a2a1a1a2a1,Han_NWCM
S13713,O2a2b1a2a1a1a2a1,Han_NWCM
S13727,O2a2b1a2a1a1a2a1,Han_NWCM
S13728,O2a2b1a2a1a1a2a1,Han_NWCM
S13729,O2a2b1a2a1a1a2a1,Han_NWCM
S13730,O2a2b1a2a1a1a2a1,Han_NWCM
S13731,O2a2b1a2a1a1a2a1,Han_NWCM
S13732,O2a2b1a2a1a1a2a1,Han_NWCM
S13733,O2a2b1a2a1a1a2a1,Han_NWCM
S13734,O2a2b1a2a1a1a2a1,Han_NWCM
S13735,O2a2b1a2a1a1a2a1,Han_NWCM
S13736,O2a2b1a2a1a1a2a1,Han_NWCM
S13745,O2a2b1a2a1a1a2a1,Han_NWCM
S13746,O2a2b1a2a1a1a2a1,Han_NWCM
S13747,O2a2b1a2a1a1a2a1,Han_NWCM
S13748,O2a2b1a2a1a1a2a1,Han_NWCM
S13785,O2a2b1a2a1a1a2a1,Han_NWCM
S13786,O2a2b1a2a1a1a2a1,Han_NWCM
S13787,O2a2b1a2a1a1a2a1,Han_NWCM
S13788,O2a2b1a2a1a1a2a1,Han_NWCM
S13815,O2a2b1a2a1a1a2a1,Han_NWCM
S13816,O2a2b1a2a1a1a2a1,Han_NWCM
S13817,O2a2b1a2a1a1a2a1,Han_NWCM
S13818,O2a2b1a2a1a1a2a1,Han_NWCM
S13825,O2a2b1a2a1a1a2a1,Han_NWCM
S13826,O2a2b1a2a1a1a2a1,Han_NWCM
S13827,O2a2b1a2a1a1a2a1,Han_NWCM
S13828,O2a2b1a2a1a1a2a1,Han_NWCM
S13829,O2a2b1a2a1a1a2a1,Han_NWCM
S13834,O2a2b1a2a1a1a2a1,Han_NWCM
S13835,O2a2b1a2a1a1a2a1,Han_NWCM
S13836,O2a2b1a2a1a1a2a1,Han_NWCM
S13837,O2a2b1a2a1a1a2a1,Han_NWCM
S13852,O2a2b1a2a1a1a2a1,Han_NWCM
S13853,O2a2b1a2a1a1a2a1,Han_NWCM
S13854,O2a2b1a2a1a1a2a1,Han_NWCM
S13855,O2a2b1a2a1a1a2a1,Han_NWCM
S13864,O2a2b1a2a1a1a2a1,Han_NWCM
S13865,O2a2b1a2a1a1a2a1,Han_NWCM
S13866,O2a2b1a2a1a1a2a1,Han_NWCM
