sample_id,hap_level_1,hap_level_2,hap_level_3,hap_level_4,hap_level_5,hap_level_6,hap_level_7,hap_level_8,hap_level_9,hap_level_10,hap_level_11,hap_level_12,hap_level_13,hap_level_14,hap_level_15,hap_level_16,hap_level_17,hap_level_18,hap_level_19,hap_level_20,hap_level_21,hap_level_22,hap_level_23
Han_Anhui4843,O,O1,O1a,O1a1,O1a1a,O1a1a1,O1a1a1a,O1a1a1a1,O1a1a1a1a,O1a1a1a1a1,O1a1a1a1a1a,O1a1a1a1a1a1,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d,O1a1a1a1a1a1d
Han_Anhui4809,O,O1,O1a,O1a1,O1a1a,O1a1a1,O1a1a1a,O1a1a1a1,O1a1a1a1a,O1a1a1a1a1,O1a1a1a1a1a,O1a1a1a1a1a1,O1a1a1a1a1a1e,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1
Han_Anhui4938,O,O1,O1a,O1a1,O1a1a,O1a1a1,O1a1a1a,O1a1a1a1,O1a1a1a1a,O1a1a1a1a1,O1a1a1a1a1a,O1a1a1a1a1a1,O1a1a1a1a1a1e,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1,O1a1a1a1a1a1e1
Han_Anhui4936,O,O1,O1a,O1a1,O1a1a,O1a1a1,O1a1a1a,O1a1a1a1,O1a1a1a1a,O1a1a1a1a1,O1a1a1a1a1a,O1a1a1a1a1a1,O1a1a1a1a1a1e,O1a1a1a1a1a1e2,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a,O1a1a1a1a1a1e2a
Han_Anhui4796,O,O1,O1a,O1a1,O1a1a,O1a1a1,O1a1a1a,O1a1a1a1,O1a1a1a1a,O1a1a1a1a1,O1a1a1a1a1b,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1,O1a1a1a1a1b1
Han_Anhui4895,O,O1,O1a,O1a1,O1a1a,O1a1a1,O1a1a1a,O1a1a1a1,O1a1a1a1a,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3,O1a1a1a1a3
Han_Anhui5012,O,O1,O1a,O1a1,O1a1a,O1a1a1,O1a1a1b,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1,O1a1a1b1
Han_Anhui4833,O,O1,O1a,O1a1,O1a1a,O1a1a2,O1a1a2a,O1a1a2a1,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a,O1a1a2a1a
Han_Anhui4922,O,O1,O1a,O1a1,O1a1a,O1a1a2,O1a1a2a,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2,O1a1a2a2
Han_Anhui4834,O,O1,O1a,O1a1,O1a1a,O1a1a2,O1a1a2b,O1a1a2b2,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a
Han_Anhui4852,O,O1,O1a,O1a1,O1a1a,O1a1a2,O1a1a2b,O1a1a2b2,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a,O1a1a2b2a
Han_Anhui4953,O,O1,O1a,O1a1,O1a1b,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1,O1a1b1
Han_Anhui4989,O,O1,O1a,O1a1,O1a1b,O1a1b1,O1a1b1a,O1a1b1a1,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a,O1a1b1a1a
Han_Anhui4942,O,O1,O1a,O1a3,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a,O1a3a
Han_Anhui4801,O,O1,O1b,O1b1,O1b1a,O1b1a1,O1b1a1a,O1b1a1a1,O1b1a1a1a,O1b1a1a1a1,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a,O1b1a1a1a1a
Han_Anhui4912,O,O1,O1b,O1b1,O1b1a,O1b1a1,O1b1a1a,O1b1a1a1,O1b1a1a1a,O1b1a1a1a1,O1b1a1a1a1a,O1b1a1a1a1a1,O1b1a1a1a1a1b,O1b1a1a1a1a1b1,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a,O1b1a1a1a1a1b1a
Han_Anhui4952,O,O1,O1b,O1b1,O1b1a,O1b1a1,O1b1a1a,O1b1a1a1,O1b1a1a1a,O1b1a1a1a1,O1b1a1a1a1b,O1b1a1a1a1b1,O1b1a1a1a1b1a,O1b1a1a1a1b1a1,O1b1a1a1a1b1a1a,O1b1a1a1a1b1a1a1,O1b1a1a1a1b1a1a1a,O1b1a1a1a1b1a1a1a1,O1b1a1a1a1b1a1a1a1c,O1b1a1a1a1b1a1a1a1c1,O1b1a1a1a1b1a1a1a1c1a,O1b1a1a1a1b1a1a1a1c1a,O1b1a1a1a1b1a1a1a1c1a
Han_Anhui4919,O,O1,O1b,O1b1,O1b1a,O1b1a1,O1b1a1a,O1b1a1a1,O1b1a1a1a,O1b1a1a1a1,O1b1a1a1a1b,O1b1a1a1a1b2,O1b1a1a1a1b2a,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1
Han_Anhui4924,O,O1,O1b,O1b1,O1b1a,O1b1a1,O1b1a1a,O1b1a1a1,O1b1a1a1a,O1b1a1a1a1,O1b1a1a1a1b,O1b1a1a1a1b2,O1b1a1a1a1b2a,O1b1a1a1a1b2a1,O1b1a1a1a1b2a1a,O1b1a1a1a1b2a1a1,O1b1a1a1a1b2a1a1b,O1b1a1a1a1b2a1a1b,O1b1a1a1a1b2a1a1b,O1b1a1a1a1b2a1a1b,O1b1a1a1a1b2a1a1b,O1b1a1a1a1b2a1a1b,O1b1a1a1a1b2a1a1b
Han_Anhui4889,O,O1,O1b,O1b1,O1b1a,O1b1a1,O1b1a1a,O1b1a1a1,O1b1a1a1a,O1b1a1a1a2,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a,O1b1a1a1a2a
Han_Anhui4874,O,O1,O1b,O1b1,O1b1a,O1b1a1,O1b1a1b,O1b1a1b1,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b,O1b1a1b1b
Han_Anhui4873,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2
Han_Anhui4947,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2
Han_Anhui5008,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2,O1b1a2
Han_Anhui4789,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2a,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1
Han_Anhui4858,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2a,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1
Han_Anhui4888,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2a,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1
Han_Anhui4970,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2a,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1,O1b1a2a1
Han_Anhui4785,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2b,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1
Han_Anhui4995,O,O1,O1b,O1b1,O1b1a,O1b1a2,O1b1a2b,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1,O1b1a2b1
Han_Anhui4800,O,O1,O1b,O1b2,O1b2a,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1
Han_Anhui5017,O,O1,O1b,O1b2,O1b2a,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1,O1b2a1
Han_Anhui4870,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1a,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1
Han_Anhui4916,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1a,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1
Han_Anhui4959,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1a,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1
Han_Anhui5010,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1a,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1,O2a1a1a1
Han_Anhui4997,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1a,O2a1a1a1,O2a1a1a1a,O2a1a1a1a1,O2a1a1a1a1a,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1,O2a1a1a1a1a1
Han_Anhui4790,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1a,O2a1a1a1,O2a1a1a1a,O2a1a1a1a1,O2a1a1a1a1a,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3,O2a1a1a1a1a3
Han_Anhui4832,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b
Han_Anhui4862,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b,O2a1a1b
Han_Anhui4882,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1b,O2a1a1b1,O2a1a1b1a,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1,O2a1a1b1a1
Han_Anhui4918,O,O2,O2a,O2a1,O2a1a,O2a1a1,O2a1a1b,O2a1a1b1,O2a1a1b1a,O2a1a1b1a2,O2a1a1b1a2b,O2a1a1b1a2b2,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b,O2a1a1b1a2b2b
Han_Anhui4848,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1
Han_Anhui4880,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1
Han_Anhui4881,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1
Han_Anhui4910,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1
Han_Anhui4958,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1,O2a1b1a1a1a1
Han_Anhui4985,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1a,O2a1b1a1a1a1a1,O2a1b1a1a1a1a1a,O2a1b1a1a1a1a1a1,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b
Han_Anhui4988,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1a,O2a1b1a1a1a1a1,O2a1b1a1a1a1a1a,O2a1b1a1a1a1a1a1,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b
Han_Anhui4822,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1a,O2a1b1a1a1a1a1,O2a1b1a1a1a1a1a,O2a1b1a1a1a1a1a1,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b1,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a
Han_Anhui5004,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1a,O2a1b1a1a1a1a1,O2a1b1a1a1a1a1a,O2a1b1a1a1a1a1a1,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b1,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a,O2a1b1a1a1a1a1a1b1a
Han_Anhui4909,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1a,O2a1b1a1a1a1a1,O2a1b1a1a1a1a1a,O2a1b1a1a1a1a1a1,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b1,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d
Han_Anhui5006,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1a,O2a1b1a1a1a1a1,O2a1b1a1a1a1a1a,O2a1b1a1a1a1a1a1,O2a1b1a1a1a1a1a1b,O2a1b1a1a1a1a1a1b1,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d,O2a1b1a1a1a1a1a1b1d
Han_Anhui4983,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1b,O2a1b1a1a1a1b1,O2a1b1a1a1a1b1a,O2a1b1a1a1a1b1a1,O2a1b1a1a1a1b1a1b,O2a1b1a1a1a1b1a1b1,O2a1b1a1a1a1b1a1b1,O2a1b1a1a1a1b1a1b1,O2a1b1a1a1a1b1a1b1,O2a1b1a1a1a1b1a1b1,O2a1b1a1a1a1b1a1b1
Han_Anhui4831,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c,O2a1b1a1a1a1c
Han_Anhui4824,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1c,O2a1b1a1a1a1c1,O2a1b1a1a1a1c1a,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1
Han_Anhui4969,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1c,O2a1b1a1a1a1c1,O2a1b1a1a1a1c1a,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1,O2a1b1a1a1a1c1a1
Han_Anhui4876,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1c,O2a1b1a1a1a1c1,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b,O2a1b1a1a1a1c1b
Han_Anhui5013,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d,O2a1b1a1a1a1d
Han_Anhui4856,O,O2,O2a,O2a1,O2a1b,O2a1b1,O2a1b1a,O2a1b1a1,O2a1b1a1a,O2a1b1a1a1,O2a1b1a1a1a,O2a1b1a1a1a1,O2a1b1a1a1a1d,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1,O2a1b1a1a1a1d1
