ID	Group_big	Group_small	Note
Manchu_Beijing1602	All	Manchu_Beijing	All Populations
Manchu_Beijing1605	All	Manchu_Beijing	All Populations
Manchu_Beijing1610	All	Manchu_Beijing	All Populations
Manchu_Beijing1613	All	Manchu_Beijing	All Populations
Manchu_Beijing1614	All	Manchu_Beijing	All Populations
Manchu_Beijing1616	All	Manchu_Beijing	All Populations
Manchu_Beijing1618	All	Manchu_Beijing	All Populations
Manchu_Beijing1621	All	Manchu_Beijing	All Populations
Manchu_Beijing1624	All	Manchu_Beijing	All Populations
Manchu_Beijing1633	All	Manchu_Beijing	All Populations
Manchu_Beijing1643	All	Manchu_Beijing	All Populations
Manchu_Beijing1646	All	Manchu_Beijing	All Populations
Manchu_Beijing1648	All	Manchu_Beijing	All Populations
Manchu_Beijing1649	All	Manchu_Beijing	All Populations
Manchu_Beijing1652	All	Manchu_Beijing	All Populations
Manchu_Beijing803	All	Manchu_Beijing	All Populations
Manchu_Beijing813	All	Manchu_Beijing	All Populations
Manchu_Beijing820	All	Manchu_Beijing	All Populations
Manchu_Beijing825	All	Manchu_Beijing	All Populations
Manchu_Beijing830	All	Manchu_Beijing	All Populations
Manchu_Beijing832	All	Manchu_Beijing	All Populations
Manchu_Beijing839	All	Manchu_Beijing	All Populations
Manchu_Beijing858	All	Manchu_Beijing	All Populations
Manchu_Beijing863	All	Manchu_Beijing	All Populations
Manchu_Beijing865	All	Manchu_Beijing	All Populations
Manchu_Beijing870	All	Manchu_Beijing	All Populations
Manchu_Beijing880	All	Manchu_Beijing	All Populations
Manchu_Beijing881	All	Manchu_Beijing	All Populations
Manchu_Beijing888	All	Manchu_Beijing	All Populations
Manchu_Beijing894	All	Manchu_Beijing	All Populations
Manchu_Beijing903	All	Manchu_Beijing	All Populations
Manchu_Beijing904	All	Manchu_Beijing	All Populations
Manchu_Beijing907	All	Manchu_Beijing	All Populations
Manchu_Beijing908	All	Manchu_Beijing	All Populations
Manchu_Beijing913	All	Manchu_Beijing	All Populations
Manchu_Beijing926	All	Manchu_Beijing	All Populations
Manchu_Beijing933	All	Manchu_Beijing	All Populations
Manchu_Beijing942	All	Manchu_Beijing	All Populations
Manchu_Beijing943	All	Manchu_Beijing	All Populations
Manchu_Beijing945	All	Manchu_Beijing	All Populations
Manchu_Beijing946	All	Manchu_Beijing	All Populations
Manchu_Beijing948	All	Manchu_Beijing	All Populations
Manchu_Beijing949	All	Manchu_Beijing	All Populations
Manchu_Beijing954	All	Manchu_Beijing	All Populations
Manchu_Beijing955	All	Manchu_Beijing	All Populations
Manchu_Beijing966	All	Manchu_Beijing	All Populations
Manchu_Beijing968	All	Manchu_Beijing	All Populations
Manchu_Beijing975	All	Manchu_Beijing	All Populations
Manchu_Beijing979	All	Manchu_Beijing	All Populations
Manchu_Beijing980	All	Manchu_Beijing	All Populations
Manchu_Beijing988	All	Manchu_Beijing	All Populations
Manchu_Beijing994	All	Manchu_Beijing	All Populations
Manchu_Beijing995	All	Manchu_Beijing	All Populations
Manchu_Beijing998	All	Manchu_Beijing	All Populations
Manchu_Beijing1163	All	Manchu_Beijing	All Populations
Manchu_Beijing1004	All	Manchu_Beijing	All Populations
Manchu_Beijing1027	All	Manchu_Beijing	All Populations
Manchu_Beijing1041	All	Manchu_Beijing	All Populations
Manchu_Beijing1049	All	Manchu_Beijing	All Populations
Manchu_Beijing1064	All	Manchu_Beijing	All Populations
Manchu_Beijing1075	All	Manchu_Beijing	All Populations
Manchu_Beijing1086	All	Manchu_Beijing	All Populations
Manchu_Beijing1105	All	Manchu_Beijing	All Populations
Manchu_Beijing1114	All	Manchu_Beijing	All Populations
Manchu_Beijing1125	All	Manchu_Beijing	All Populations
Manchu_Beijing1128	All	Manchu_Beijing	All Populations
Manchu_Beijing1129	All	Manchu_Beijing	All Populations
Manchu_Beijing1131	All	Manchu_Beijing	All Populations
Manchu_Beijing1145	All	Manchu_Beijing	All Populations
Manchu_Beijing1149	All	Manchu_Beijing	All Populations
Manchu_Beijing1160	All	Manchu_Beijing	All Populations
Manchu_Beijing1231	All	Manchu_Beijing	All Populations
Manchu_Beijing1249	All	Manchu_Beijing	All Populations
Manchu_Beijing1270	All	Manchu_Beijing	All Populations
Manchu_Beijing1283	All	Manchu_Beijing	All Populations
Manchu_Beijing1317	All	Manchu_Beijing	All Populations
Manchu_Beijing1322	All	Manchu_Beijing	All Populations
Manchu_Beijing1349	All	Manchu_Beijing	All Populations
Manchu_Beijing1367	All	Manchu_Beijing	All Populations
Manchu_Beijing1406	All	Manchu_Beijing	All Populations
Manchu_Beijing1407	All	Manchu_Beijing	All Populations
Manchu_Beijing1426	All	Manchu_Beijing	All Populations
Manchu_Beijing1436	All	Manchu_Beijing	All Populations
Manchu_Beijing1442	All	Manchu_Beijing	All Populations
Manchu_Beijing1444	All	Manchu_Beijing	All Populations
Manchu_Beijing1472	All	Manchu_Beijing	All Populations
Manchu_Beijing1496	All	Manchu_Beijing	All Populations
Manchu_Beijing1509	All	Manchu_Beijing	All Populations
Manchu_Beijing1513	All	Manchu_Beijing	All Populations
Manchu_Beijing1550	All	Manchu_Beijing	All Populations
Manchu_Beijing1567	All	Manchu_Beijing	All Populations
Manchu_Beijing1573	All	Manchu_Beijing	All Populations
Manchu_Beijing1587	All	Manchu_Beijing	All Populations
Manchu_Beijing1622	All	Manchu_Beijing	All Populations
Manchu_Beijing1627	All	Manchu_Beijing	All Populations
Manchu_Beijing1645	All	Manchu_Beijing	All Populations
Manchu_Beijing1650	All	Manchu_Beijing	All Populations
Manchu_Beijing816	All	Manchu_Beijing	All Populations
Manchu_Beijing821	All	Manchu_Beijing	All Populations
Manchu_Beijing826	All	Manchu_Beijing	All Populations
Manchu_Beijing843	All	Manchu_Beijing	All Populations
Manchu_Beijing847	All	Manchu_Beijing	All Populations
Manchu_Beijing879	All	Manchu_Beijing	All Populations
Manchu_Beijing892	All	Manchu_Beijing	All Populations
Manchu_Beijing919	All	Manchu_Beijing	All Populations
Manchu_Beijing935	All	Manchu_Beijing	All Populations
Manchu_Beijing936	All	Manchu_Beijing	All Populations
Manchu_Beijing939	All	Manchu_Beijing	All Populations
Manchu_Beijing964	All	Manchu_Beijing	All Populations
Manchu_Beijing1412	All	Manchu_Beijing	All Populations
Manchu_Beijing1558	All	Manchu_Beijing	All Populations
Manchu_Beijing930	All	Manchu_Beijing	All Populations
Manchu_Beijing1006	All	Manchu_Beijing	All Populations
Manchu_Beijing1077	All	Manchu_Beijing	All Populations
Manchu_Beijing1098	All	Manchu_Beijing	All Populations
Manchu_Beijing1110	All	Manchu_Beijing	All Populations
Manchu_Beijing1122	All	Manchu_Beijing	All Populations
Manchu_Beijing1134	All	Manchu_Beijing	All Populations
Manchu_Beijing1169	All	Manchu_Beijing	All Populations
Manchu_Beijing1170	All	Manchu_Beijing	All Populations
Manchu_Beijing1187	All	Manchu_Beijing	All Populations
Manchu_Beijing1203	All	Manchu_Beijing	All Populations
Manchu_Beijing1219	All	Manchu_Beijing	All Populations
Manchu_Beijing1228	All	Manchu_Beijing	All Populations
Manchu_Beijing1237	All	Manchu_Beijing	All Populations
Manchu_Beijing1239	All	Manchu_Beijing	All Populations
Manchu_Beijing1253	All	Manchu_Beijing	All Populations
Manchu_Beijing1264	All	Manchu_Beijing	All Populations
Manchu_Beijing1275	All	Manchu_Beijing	All Populations
Manchu_Beijing1281	All	Manchu_Beijing	All Populations
Manchu_Beijing1287	All	Manchu_Beijing	All Populations
Manchu_Beijing1298	All	Manchu_Beijing	All Populations
Manchu_Beijing1300	All	Manchu_Beijing	All Populations
Manchu_Beijing1303	All	Manchu_Beijing	All Populations
Manchu_Beijing1307	All	Manchu_Beijing	All Populations
Manchu_Beijing1310	All	Manchu_Beijing	All Populations
Manchu_Beijing1314	All	Manchu_Beijing	All Populations
Manchu_Beijing1320	All	Manchu_Beijing	All Populations
Manchu_Beijing1326	All	Manchu_Beijing	All Populations
Manchu_Beijing1337	All	Manchu_Beijing	All Populations
Manchu_Beijing1351	All	Manchu_Beijing	All Populations
Manchu_Beijing1375	All	Manchu_Beijing	All Populations
Manchu_Beijing1377	All	Manchu_Beijing	All Populations
Manchu_Beijing1411	All	Manchu_Beijing	All Populations
Manchu_Beijing1423	All	Manchu_Beijing	All Populations
Manchu_Beijing1429	All	Manchu_Beijing	All Populations
Manchu_Beijing1443	All	Manchu_Beijing	All Populations
Manchu_Beijing1457	All	Manchu_Beijing	All Populations
Manchu_Beijing1458	All	Manchu_Beijing	All Populations
Manchu_Beijing1461	All	Manchu_Beijing	All Populations
Manchu_Beijing1470	All	Manchu_Beijing	All Populations
Manchu_Beijing1471	All	Manchu_Beijing	All Populations
Manchu_Beijing1503	All	Manchu_Beijing	All Populations
Manchu_Beijing1533	All	Manchu_Beijing	All Populations
Manchu_Beijing1538	All	Manchu_Beijing	All Populations
Manchu_Beijing1542	All	Manchu_Beijing	All Populations
Manchu_Beijing1545	All	Manchu_Beijing	All Populations
Manchu_Beijing1547	All	Manchu_Beijing	All Populations
Manchu_Beijing1570	All	Manchu_Beijing	All Populations
Manchu_Beijing1586	All	Manchu_Beijing	All Populations
Manchu_Beijing1604	All	Manchu_Beijing	All Populations
Manchu_Beijing1611	All	Manchu_Beijing	All Populations
Manchu_Beijing1617	All	Manchu_Beijing	All Populations
Manchu_Beijing1620	All	Manchu_Beijing	All Populations
Manchu_Beijing1630	All	Manchu_Beijing	All Populations
Manchu_Beijing1639	All	Manchu_Beijing	All Populations
Manchu_Beijing1641	All	Manchu_Beijing	All Populations
Manchu_Beijing807	All	Manchu_Beijing	All Populations
Manchu_Beijing822	All	Manchu_Beijing	All Populations
Manchu_Beijing844	All	Manchu_Beijing	All Populations
Manchu_Beijing850	All	Manchu_Beijing	All Populations
Manchu_Beijing859	All	Manchu_Beijing	All Populations
Manchu_Beijing864	All	Manchu_Beijing	All Populations
Manchu_Beijing867	All	Manchu_Beijing	All Populations
Manchu_Beijing890	All	Manchu_Beijing	All Populations
Manchu_Beijing900	All	Manchu_Beijing	All Populations
Manchu_Beijing901	All	Manchu_Beijing	All Populations
Manchu_Beijing920	All	Manchu_Beijing	All Populations
Manchu_Beijing922	All	Manchu_Beijing	All Populations
Manchu_Beijing953	All	Manchu_Beijing	All Populations
Manchu_Beijing957	All	Manchu_Beijing	All Populations
Manchu_Beijing973	All	Manchu_Beijing	All Populations
Manchu_Beijing984	All	Manchu_Beijing	All Populations
Manchu_Beijing985	All	Manchu_Beijing	All Populations
Manchu_Beijing1002	All	Manchu_Beijing	All Populations
Manchu_Beijing1005	All	Manchu_Beijing	All Populations
Manchu_Beijing1008	All	Manchu_Beijing	All Populations
Manchu_Beijing1068	All	Manchu_Beijing	All Populations
Manchu_Beijing1085	All	Manchu_Beijing	All Populations
Manchu_Beijing1089	All	Manchu_Beijing	All Populations
Manchu_Beijing1109	All	Manchu_Beijing	All Populations
Manchu_Beijing1113	All	Manchu_Beijing	All Populations
Manchu_Beijing1126	All	Manchu_Beijing	All Populations
Manchu_Beijing1157	All	Manchu_Beijing	All Populations
Manchu_Beijing1181	All	Manchu_Beijing	All Populations
Manchu_Beijing1204	All	Manchu_Beijing	All Populations
Manchu_Beijing1229	All	Manchu_Beijing	All Populations
Manchu_Beijing1243	All	Manchu_Beijing	All Populations
Manchu_Beijing1244	All	Manchu_Beijing	All Populations
Manchu_Beijing1252	All	Manchu_Beijing	All Populations
Manchu_Beijing1254	All	Manchu_Beijing	All Populations
Manchu_Beijing1258	All	Manchu_Beijing	All Populations
Manchu_Beijing1274	All	Manchu_Beijing	All Populations
Manchu_Beijing1335	All	Manchu_Beijing	All Populations
Manchu_Beijing1340	All	Manchu_Beijing	All Populations
Manchu_Beijing1348	All	Manchu_Beijing	All Populations
Manchu_Beijing1357	All	Manchu_Beijing	All Populations
Manchu_Beijing1396	All	Manchu_Beijing	All Populations
Manchu_Beijing1399	All	Manchu_Beijing	All Populations
Manchu_Beijing1400	All	Manchu_Beijing	All Populations
Manchu_Beijing1437	All	Manchu_Beijing	All Populations
Manchu_Beijing1439	All	Manchu_Beijing	All Populations
Manchu_Beijing1462	All	Manchu_Beijing	All Populations
Manchu_Beijing1468	All	Manchu_Beijing	All Populations
Manchu_Beijing1479	All	Manchu_Beijing	All Populations
Manchu_Beijing1489	All	Manchu_Beijing	All Populations
Manchu_Beijing1512	All	Manchu_Beijing	All Populations
Manchu_Beijing1531	All	Manchu_Beijing	All Populations
Manchu_Beijing1534	All	Manchu_Beijing	All Populations
Manchu_Beijing1556	All	Manchu_Beijing	All Populations
Manchu_Beijing1560	All	Manchu_Beijing	All Populations
Manchu_Beijing1566	All	Manchu_Beijing	All Populations
Manchu_Beijing1603	All	Manchu_Beijing	All Populations
Manchu_Beijing815	All	Manchu_Beijing	All Populations
Manchu_Beijing824	All	Manchu_Beijing	All Populations
Manchu_Beijing842	All	Manchu_Beijing	All Populations
Manchu_Beijing862	All	Manchu_Beijing	All Populations
Manchu_Beijing883	All	Manchu_Beijing	All Populations
Manchu_Beijing885	All	Manchu_Beijing	All Populations
Manchu_Beijing896	All	Manchu_Beijing	All Populations
Manchu_Beijing897	All	Manchu_Beijing	All Populations
Manchu_Beijing905	All	Manchu_Beijing	All Populations
Manchu_Beijing927	All	Manchu_Beijing	All Populations
Manchu_Beijing983	All	Manchu_Beijing	All Populations
Manchu_Beijing1392	All	Manchu_Beijing	All Populations
Manchu_Beijing1655	All	Manchu_Beijing	All Populations
Manchu_Beijing1076	All	Manchu_Beijing	All Populations
Manchu_Beijing1404	All	Manchu_Beijing	All Populations
Manchu_Beijing1493	All	Manchu_Beijing	All Populations
Manchu_Beijing1628	All	Manchu_Beijing	All Populations
Manchu_Beijing841	All	Manchu_Beijing	All Populations
Manchu_Beijing871	All	Manchu_Beijing	All Populations
Manchu_Beijing911	All	Manchu_Beijing	All Populations
Manchu_Beijing1020	All	Manchu_Beijing	All Populations
Manchu_Beijing1045	All	Manchu_Beijing	All Populations
Manchu_Beijing1054	All	Manchu_Beijing	All Populations
Manchu_Beijing1055	All	Manchu_Beijing	All Populations
Manchu_Beijing1056	All	Manchu_Beijing	All Populations
Manchu_Beijing1058	All	Manchu_Beijing	All Populations
Manchu_Beijing1071	All	Manchu_Beijing	All Populations
Manchu_Beijing1083	All	Manchu_Beijing	All Populations
Manchu_Beijing1138	All	Manchu_Beijing	All Populations
Manchu_Beijing1155	All	Manchu_Beijing	All Populations
Manchu_Beijing1256	All	Manchu_Beijing	All Populations
Manchu_Beijing1265	All	Manchu_Beijing	All Populations
Manchu_Beijing1278	All	Manchu_Beijing	All Populations
Manchu_Beijing1290	All	Manchu_Beijing	All Populations
Manchu_Beijing1315	All	Manchu_Beijing	All Populations
Manchu_Beijing1333	All	Manchu_Beijing	All Populations
Manchu_Beijing1339	All	Manchu_Beijing	All Populations
Manchu_Beijing1343	All	Manchu_Beijing	All Populations
Manchu_Beijing1360	All	Manchu_Beijing	All Populations
Manchu_Beijing1376	All	Manchu_Beijing	All Populations
Manchu_Beijing1380	All	Manchu_Beijing	All Populations
Manchu_Beijing1413	All	Manchu_Beijing	All Populations
Manchu_Beijing1494	All	Manchu_Beijing	All Populations
Manchu_Beijing1504	All	Manchu_Beijing	All Populations
Manchu_Beijing1515	All	Manchu_Beijing	All Populations
Manchu_Beijing1519	All	Manchu_Beijing	All Populations
Manchu_Beijing1523	All	Manchu_Beijing	All Populations
Manchu_Beijing1528	All	Manchu_Beijing	All Populations
Manchu_Beijing1536	All	Manchu_Beijing	All Populations
Manchu_Beijing1588	All	Manchu_Beijing	All Populations
Manchu_Beijing1631	All	Manchu_Beijing	All Populations
Manchu_Beijing1632	All	Manchu_Beijing	All Populations
Manchu_Beijing809	All	Manchu_Beijing	All Populations
Manchu_Beijing838	All	Manchu_Beijing	All Populations
Manchu_Beijing877	All	Manchu_Beijing	All Populations
Manchu_Beijing934	All	Manchu_Beijing	All Populations
Manchu_Beijing952	All	Manchu_Beijing	All Populations
Manchu_Beijing976	All	Manchu_Beijing	All Populations
Manchu_Beijing987	All	Manchu_Beijing	All Populations
Manchu_Beijing991	All	Manchu_Beijing	All Populations
Manchu_Beijing1090	All	Manchu_Beijing	All Populations
Manchu_Beijing861	All	Manchu_Beijing	All Populations
Manchu_Beijing868	All	Manchu_Beijing	All Populations
Manchu_Beijing1001	All	Manchu_Beijing	All Populations
Manchu_Beijing1013	All	Manchu_Beijing	All Populations
Manchu_Beijing1021	All	Manchu_Beijing	All Populations
Manchu_Beijing1050	All	Manchu_Beijing	All Populations
Manchu_Beijing1057	All	Manchu_Beijing	All Populations
Manchu_Beijing1065	All	Manchu_Beijing	All Populations
Manchu_Beijing1107	All	Manchu_Beijing	All Populations
Manchu_Beijing1112	All	Manchu_Beijing	All Populations
Manchu_Beijing1119	All	Manchu_Beijing	All Populations
Manchu_Beijing1147	All	Manchu_Beijing	All Populations
Manchu_Beijing1153	All	Manchu_Beijing	All Populations
Manchu_Beijing1189	All	Manchu_Beijing	All Populations
Manchu_Beijing1194	All	Manchu_Beijing	All Populations
Manchu_Beijing1201	All	Manchu_Beijing	All Populations
Manchu_Beijing1202	All	Manchu_Beijing	All Populations
Manchu_Beijing1211	All	Manchu_Beijing	All Populations
Manchu_Beijing1215	All	Manchu_Beijing	All Populations
Manchu_Beijing1224	All	Manchu_Beijing	All Populations
Manchu_Beijing1225	All	Manchu_Beijing	All Populations
Manchu_Beijing1226	All	Manchu_Beijing	All Populations
Manchu_Beijing1248	All	Manchu_Beijing	All Populations
Manchu_Beijing1266	All	Manchu_Beijing	All Populations
Manchu_Beijing1321	All	Manchu_Beijing	All Populations
Manchu_Beijing1561	All	Manchu_Beijing	All Populations
Manchu_Beijing1563	All	Manchu_Beijing	All Populations
Manchu_Beijing837	All	Manchu_Beijing	All Populations
Manchu_Beijing845	All	Manchu_Beijing	All Populations
Manchu_Beijing854	All	Manchu_Beijing	All Populations
Manchu_Beijing860	All	Manchu_Beijing	All Populations
Manchu_Beijing909	All	Manchu_Beijing	All Populations
Manchu_Beijing941	All	Manchu_Beijing	All Populations
Manchu_Beijing959	All	Manchu_Beijing	All Populations
Manchu_Beijing1017	All	Manchu_Beijing	All Populations
Manchu_Beijing1024	All	Manchu_Beijing	All Populations
Manchu_Beijing1025	All	Manchu_Beijing	All Populations
Manchu_Beijing1047	All	Manchu_Beijing	All Populations
Manchu_Beijing1074	All	Manchu_Beijing	All Populations
Manchu_Beijing1081	All	Manchu_Beijing	All Populations
Manchu_Beijing1097	All	Manchu_Beijing	All Populations
Manchu_Beijing1120	All	Manchu_Beijing	All Populations
Manchu_Beijing1159	All	Manchu_Beijing	All Populations
Manchu_Beijing1166	All	Manchu_Beijing	All Populations
Manchu_Beijing1188	All	Manchu_Beijing	All Populations
Manchu_Beijing1221	All	Manchu_Beijing	All Populations
Manchu_Beijing1236	All	Manchu_Beijing	All Populations
Manchu_Beijing1245	All	Manchu_Beijing	All Populations
Manchu_Beijing1286	All	Manchu_Beijing	All Populations
Manchu_Beijing1297	All	Manchu_Beijing	All Populations
Manchu_Beijing1306	All	Manchu_Beijing	All Populations
Manchu_Beijing1318	All	Manchu_Beijing	All Populations
Manchu_Beijing1345	All	Manchu_Beijing	All Populations
Manchu_Beijing1374	All	Manchu_Beijing	All Populations
Manchu_Beijing1386	All	Manchu_Beijing	All Populations
Manchu_Beijing1391	All	Manchu_Beijing	All Populations
Manchu_Beijing1393	All	Manchu_Beijing	All Populations
Manchu_Beijing1394	All	Manchu_Beijing	All Populations
Manchu_Beijing1446	All	Manchu_Beijing	All Populations
Manchu_Beijing1473	All	Manchu_Beijing	All Populations
Manchu_Beijing1474	All	Manchu_Beijing	All Populations
Manchu_Beijing1481	All	Manchu_Beijing	All Populations
Manchu_Beijing1498	All	Manchu_Beijing	All Populations
Manchu_Beijing1499	All	Manchu_Beijing	All Populations
Manchu_Beijing1502	All	Manchu_Beijing	All Populations
Manchu_Beijing1521	All	Manchu_Beijing	All Populations
Manchu_Beijing1532	All	Manchu_Beijing	All Populations
Manchu_Beijing1543	All	Manchu_Beijing	All Populations
Manchu_Beijing1549	All	Manchu_Beijing	All Populations
Manchu_Beijing1554	All	Manchu_Beijing	All Populations
Manchu_Beijing1575	All	Manchu_Beijing	All Populations
Manchu_Beijing1577	All	Manchu_Beijing	All Populations
Manchu_Beijing1619	All	Manchu_Beijing	All Populations
Manchu_Beijing1625	All	Manchu_Beijing	All Populations
Manchu_Beijing812	All	Manchu_Beijing	All Populations
Manchu_Beijing829	All	Manchu_Beijing	All Populations
Manchu_Beijing834	All	Manchu_Beijing	All Populations
Manchu_Beijing840	All	Manchu_Beijing	All Populations
Manchu_Beijing853	All	Manchu_Beijing	All Populations
Manchu_Beijing884	All	Manchu_Beijing	All Populations
Manchu_Beijing960	All	Manchu_Beijing	All Populations
Manchu_Beijing969	All	Manchu_Beijing	All Populations
Manchu_Beijing974	All	Manchu_Beijing	All Populations
Manchu_Beijing978	All	Manchu_Beijing	All Populations
Manchu_Beijing982	All	Manchu_Beijing	All Populations
Manchu_Beijing992	All	Manchu_Beijing	All Populations
Manchu_Beijing1028	All	Manchu_Beijing	All Populations
Manchu_Beijing1036	All	Manchu_Beijing	All Populations
Manchu_Beijing1104	All	Manchu_Beijing	All Populations
Manchu_Beijing1115	All	Manchu_Beijing	All Populations
Manchu_Beijing1139	All	Manchu_Beijing	All Populations
Manchu_Beijing1185	All	Manchu_Beijing	All Populations
Manchu_Beijing1242	All	Manchu_Beijing	All Populations
Manchu_Beijing1260	All	Manchu_Beijing	All Populations
Manchu_Beijing1308	All	Manchu_Beijing	All Populations
Manchu_Beijing1379	All	Manchu_Beijing	All Populations
Manchu_Beijing1432	All	Manchu_Beijing	All Populations
Manchu_Beijing1434	All	Manchu_Beijing	All Populations
Manchu_Beijing1507	All	Manchu_Beijing	All Populations
Manchu_Beijing1599	All	Manchu_Beijing	All Populations
Manchu_Beijing1623	All	Manchu_Beijing	All Populations
Manchu_Beijing1642	All	Manchu_Beijing	All Populations
Manchu_Beijing1647	All	Manchu_Beijing	All Populations
Manchu_Beijing819	All	Manchu_Beijing	All Populations
Manchu_Beijing831	All	Manchu_Beijing	All Populations
Manchu_Beijing902	All	Manchu_Beijing	All Populations
Manchu_Beijing923	All	Manchu_Beijing	All Populations
Manchu_Beijing944	All	Manchu_Beijing	All Populations
Manchu_Beijing967	All	Manchu_Beijing	All Populations
Manchu_Beijing1093	All	Manchu_Beijing	All Populations
Manchu_Beijing1099	All	Manchu_Beijing	All Populations
Manchu_Beijing1143	All	Manchu_Beijing	All Populations
Manchu_Beijing1148	All	Manchu_Beijing	All Populations
Manchu_Beijing1172	All	Manchu_Beijing	All Populations
Manchu_Beijing1206	All	Manchu_Beijing	All Populations
Manchu_Beijing1435	All	Manchu_Beijing	All Populations
Manchu_Beijing1445	All	Manchu_Beijing	All Populations
Manchu_Beijing818	All	Manchu_Beijing	All Populations
Manchu_Beijing823	All	Manchu_Beijing	All Populations
Manchu_Beijing827	All	Manchu_Beijing	All Populations
Manchu_Beijing836	All	Manchu_Beijing	All Populations
Manchu_Beijing849	All	Manchu_Beijing	All Populations
Manchu_Beijing869	All	Manchu_Beijing	All Populations
Manchu_Beijing872	All	Manchu_Beijing	All Populations
Manchu_Beijing876	All	Manchu_Beijing	All Populations
Manchu_Beijing898	All	Manchu_Beijing	All Populations
Manchu_Beijing981	All	Manchu_Beijing	All Populations
Manchu_Beijing997	All	Manchu_Beijing	All Populations
Manchu_Beijing856	All	Manchu_Beijing	All Populations
Manchu_Beijing1579	All	Manchu_Beijing	All Populations
Manchu_Beijing1023	All	Manchu_Beijing	All Populations
Manchu_Beijing1037	All	Manchu_Beijing	All Populations
Manchu_Beijing1067	All	Manchu_Beijing	All Populations
Manchu_Beijing1124	All	Manchu_Beijing	All Populations
Manchu_Beijing1151	All	Manchu_Beijing	All Populations
Manchu_Beijing1154	All	Manchu_Beijing	All Populations
Manchu_Beijing1161	All	Manchu_Beijing	All Populations
Manchu_Beijing1173	All	Manchu_Beijing	All Populations
Manchu_Beijing1207	All	Manchu_Beijing	All Populations
Manchu_Beijing1222	All	Manchu_Beijing	All Populations
Manchu_Beijing1289	All	Manchu_Beijing	All Populations
Manchu_Beijing1294	All	Manchu_Beijing	All Populations
Manchu_Beijing1295	All	Manchu_Beijing	All Populations
Manchu_Beijing1302	All	Manchu_Beijing	All Populations
Manchu_Beijing1358	All	Manchu_Beijing	All Populations
Manchu_Beijing1361	All	Manchu_Beijing	All Populations
Manchu_Beijing1427	All	Manchu_Beijing	All Populations
Manchu_Beijing1447	All	Manchu_Beijing	All Populations
Manchu_Beijing1448	All	Manchu_Beijing	All Populations
Manchu_Beijing1486	All	Manchu_Beijing	All Populations
Manchu_Beijing1497	All	Manchu_Beijing	All Populations
Manchu_Beijing1520	All	Manchu_Beijing	All Populations
Manchu_Beijing1526	All	Manchu_Beijing	All Populations
Manchu_Beijing1546	All	Manchu_Beijing	All Populations
Manchu_Beijing1569	All	Manchu_Beijing	All Populations
Manchu_Beijing1591	All	Manchu_Beijing	All Populations
Manchu_Beijing1651	All	Manchu_Beijing	All Populations
Manchu_Beijing811	All	Manchu_Beijing	All Populations
Manchu_Beijing833	All	Manchu_Beijing	All Populations
Manchu_Beijing851	All	Manchu_Beijing	All Populations
Manchu_Beijing866	All	Manchu_Beijing	All Populations
Manchu_Beijing906	All	Manchu_Beijing	All Populations
Manchu_Beijing931	All	Manchu_Beijing	All Populations
Manchu_Beijing938	All	Manchu_Beijing	All Populations
Manchu_Beijing950	All	Manchu_Beijing	All Populations
Manchu_Beijing965	All	Manchu_Beijing	All Populations
Manchu_Beijing970	All	Manchu_Beijing	All Populations
Manchu_Beijing977	All	Manchu_Beijing	All Populations
Manchu_Beijing989	All	Manchu_Beijing	All Populations
Manchu_Beijing993	All	Manchu_Beijing	All Populations
Manchu_Beijing996	All	Manchu_Beijing	All Populations
Manchu_Beijing999	All	Manchu_Beijing	All Populations
Manchu_Beijing1118	All	Manchu_Beijing	All Populations
Manchu_Beijing1353	All	Manchu_Beijing	All Populations
Manchu_Beijing1395	All	Manchu_Beijing	All Populations
Manchu_Beijing1440	All	Manchu_Beijing	All Populations
Manchu_Beijing918	All	Manchu_Beijing	All Populations
Manchu_Beijing1196	All	Manchu_Beijing	All Populations
Manchu_Beijing1238	All	Manchu_Beijing	All Populations
Manchu_Beijing1267	All	Manchu_Beijing	All Populations
Manchu_Beijing1634	All	Manchu_Beijing	All Populations
Manchu_Beijing1208	All	Manchu_Beijing	All Populations
Manchu_Beijing1042	All	Manchu_Beijing	All Populations
Manchu_Beijing1121	All	Manchu_Beijing	All Populations
Manchu_Beijing1285	All	Manchu_Beijing	All Populations
Manchu_Beijing1338	All	Manchu_Beijing	All Populations
Manchu_Beijing1478	All	Manchu_Beijing	All Populations
Manchu_Beijing817	All	Manchu_Beijing	All Populations
Manchu_Beijing828	All	Manchu_Beijing	All Populations
Manchu_Beijing857	All	Manchu_Beijing	All Populations
Manchu_Beijing1014	All	Manchu_Beijing	All Populations
Manchu_Beijing1022	All	Manchu_Beijing	All Populations
Manchu_Beijing1127	All	Manchu_Beijing	All Populations
Manchu_Beijing1133	All	Manchu_Beijing	All Populations
Manchu_Beijing1140	All	Manchu_Beijing	All Populations
Manchu_Beijing1162	All	Manchu_Beijing	All Populations
Manchu_Beijing1179	All	Manchu_Beijing	All Populations
Manchu_Beijing1182	All	Manchu_Beijing	All Populations
Manchu_Beijing1198	All	Manchu_Beijing	All Populations
Manchu_Beijing1216	All	Manchu_Beijing	All Populations
Manchu_Beijing1325	All	Manchu_Beijing	All Populations
Manchu_Beijing1410	All	Manchu_Beijing	All Populations
Manchu_Beijing1430	All	Manchu_Beijing	All Populations
